Name,Age,Monthy Income,Accumulated Assets,Investment Goals,Risk Tolerance,Investment Experience
Brian Barnes,40,143000000.0,303038435.67,Medium-term,medium,Under 5 year
Carlos Gonzales,53,125000000.0,217026411.33,Short-term,high,Under 7 year
Todd Hines,62,17000000.0,49333389.44,Medium-term,high,Under 4 year
Amy Gibson,46,104000000.0,237135165.85,Long-term,medium,Under 8 year
Tiffany Foley,30,67000000.0,182331517.16,Medium-term,high,Under 4 year
Michael Benjamin,33,141000000.0,242783144.95,Medium-term,medium,Under 2 year
John Price Jr.,36,7000000.0,17679914.21,Medium-term,high,Under 6 year
Paul Lopez,41,148000000.0,433491626.76,Short-term,medium,Under 2 year
Paul Welch,48,66000000.0,112621158.41,Medium-term,medium,Under 7 year
Samantha Johnson,58,82000000.0,202718404.72,Long-term,high,Under 2 year
Anthony Young,46,87000000.0,229698928.18,Medium-term,low,Under 6 year
Michael Decker,53,150000000.0,277351425.99,Long-term,medium,Under 5 year
Courtney Owen,50,58000000.0,165413162.59,Long-term,high,Under 2 year
Dean Brown,34,81000000.0,193691089.61,Medium-term,low,Under 2 year
Nicole Chen,41,14000000.0,36042815.25,Short-term,medium,Under 6 year
Belinda Carter,23,126000000.0,301554816.93,Short-term,medium,Under 6 year
Natalie Rodriguez,19,117000000.0,175868455.96,Short-term,high,Under 1 year
Scott Ramirez,33,66000000.0,165959822.89,Medium-term,low,Under 8 year
Julie Spencer,48,73000000.0,188377213.61,Long-term,medium,Under 0 year
Matthew Cox,54,46000000.0,113693591.35,Short-term,low,Under 6 year
Elizabeth Collier,21,142000000.0,330535464.86,Short-term,low,Under 2 year
Sara Knight,32,46000000.0,135183790.63,Short-term,low,Under 6 year
Julia Ward,30,91000000.0,159670777.82,Short-term,high,Under 2 year
William Ware,20,100000000.0,220532976.67,Medium-term,high,Under 7 year
Kenneth Daniels PhD,19,88000000.0,230038239.56,Long-term,medium,Under 6 year
William Thompson,30,84000000.0,204348214.36,Long-term,medium,Under 1 year
Melissa Nguyen,26,104000000.0,279449677.83,Medium-term,medium,Under 6 year
Alyssa Butler,18,54000000.0,137277364.24,Medium-term,high,Under 2 year
Jason Burton,41,10000000.0,24848802.39,Short-term,high,Under 0 year
Kim Gardner,58,119000000.0,337964080.22,Medium-term,low,Under 9 year
Stephanie Villarreal,26,110000000.0,251460359.31,Medium-term,low,Under 3 year
Jason Thornton,41,47000000.0,88456251.66,Short-term,high,Under 7 year
Kyle Rice,35,30000000.0,84125304.15,Medium-term,medium,Under 0 year
Nicholas Figueroa,20,78000000.0,229158419.53,Short-term,low,Under 6 year
Valerie Green,22,47000000.0,129057070.19,Medium-term,low,Under 9 year
Amanda Walsh,32,57000000.0,158295373.58,Short-term,high,Under 1 year
Antonio Smith,61,76000000.0,204251763.43,Short-term,low,Under 6 year
Brenda Peck,23,57000000.0,161188963.07,Long-term,low,Under 1 year
Daniel Pierce,33,71000000.0,130146883.41,Medium-term,medium,Under 4 year
Ernest Martin,50,121000000.0,271595184.33,Short-term,low,Under 7 year
John Andrews,43,91000000.0,206153603.48,Short-term,low,Under 9 year
John Christensen,50,47000000.0,73737240.59,Medium-term,medium,Under 8 year
Kevin Russell,43,12000000.0,27841740.43,Short-term,low,Under 1 year
Jonathan Miller,34,124000000.0,237179198.25,Medium-term,high,Under 2 year
Jessica Jones,59,10000000.0,26978134.44,Long-term,high,Under 8 year
Shirley Williams,49,122000000.0,200329225.93,Long-term,high,Under 7 year
David Lynch,63,98000000.0,227181718.56,Long-term,high,Under 4 year
Alvin Huang,38,137000000.0,320411803.98,Medium-term,low,Under 7 year
Stephanie Woodard,23,122000000.0,265257114.13,Long-term,medium,Under 6 year
Sarah Gray,32,95000000.0,167225060.0,Medium-term,high,Under 7 year
David Benson,42,121000000.0,209613882.28,Short-term,low,Under 1 year
Sabrina Stewart,57,89000000.0,219187425.92,Medium-term,medium,Under 7 year
Sara Lewis,40,89000000.0,155984643.44,Medium-term,high,Under 1 year
Brenda Freeman,34,101000000.0,201188552.06,Long-term,low,Under 0 year
Cynthia Lee,18,3000000.0,5041940.97,Long-term,low,Under 0 year
James Hood,41,132000000.0,291682026.45,Medium-term,high,Under 3 year
Frank Long,49,46000000.0,90942710.61,Long-term,high,Under 4 year
Brian Baker,22,33000000.0,64480511.4,Long-term,medium,Under 0 year
Curtis Acosta,54,102000000.0,272583663.36,Long-term,low,Under 5 year
Chad Smith,51,82000000.0,178696666.81,Long-term,medium,Under 3 year
Wendy Brown,20,50000000.0,102372288.32,Medium-term,medium,Under 9 year
Douglas Riley,39,20000000.0,33954723.66,Long-term,medium,Under 3 year
Susan Miranda,60,75000000.0,145723363.96,Short-term,medium,Under 0 year
Stacy Mitchell,37,87000000.0,240222515.06,Long-term,low,Under 8 year
Willie Brown,27,146000000.0,367497007.79,Medium-term,low,Under 8 year
Tammy Juarez,27,129000000.0,317904165.95,Long-term,high,Under 0 year
Christina Blanchard,30,41000000.0,119310588.0,Short-term,high,Under 9 year
Allen Sanchez,58,101000000.0,199542041.65,Long-term,medium,Under 6 year
Edward Nash,18,97000000.0,250281857.71,Short-term,medium,Under 6 year
Mark Butler,36,53000000.0,93681570.43,Medium-term,medium,Under 0 year
Brandon Smith,63,45000000.0,80627159.4,Long-term,low,Under 2 year
Charles Davis,50,36000000.0,55963126.06,Long-term,high,Under 7 year
Wanda Brown,58,45000000.0,74924338.4,Long-term,low,Under 2 year
Timothy Hernandez,21,15000000.0,27779103.64,Long-term,low,Under 1 year
Natalie Prince,48,10000000.0,27620924.6,Short-term,high,Under 0 year
Mary Mcpherson,35,28000000.0,83446522.32,Long-term,high,Under 7 year
Steven Joseph,20,60000000.0,132596860.43,Long-term,high,Under 3 year
Alyssa Hall,51,95000000.0,276167620.76,Medium-term,high,Under 8 year
Michelle Thompson,33,147000000.0,363384268.62,Short-term,medium,Under 7 year
Alexander Smith,43,136000000.0,407961637.62,Medium-term,medium,Under 8 year
Christopher Beck,34,150000000.0,430592916.08,Short-term,high,Under 3 year
Steven Gonzalez,48,24000000.0,51957291.74,Short-term,high,Under 2 year
Jonathan Barker,58,44000000.0,116197674.0,Long-term,low,Under 4 year
Angela Garcia,44,98000000.0,179831952.05,Long-term,medium,Under 6 year
Denise Morrison,29,69000000.0,128684838.75,Long-term,medium,Under 4 year
Julia Alvarez,37,104000000.0,302263046.6,Medium-term,high,Under 6 year
Christy Yang,30,27000000.0,78104952.94,Short-term,high,Under 2 year
Mr. Kevin Forbes,51,22000000.0,44065674.43,Medium-term,medium,Under 1 year
Cheryl Hardy,46,53000000.0,113516707.18,Short-term,high,Under 3 year
Monique Farmer,49,107000000.0,287510143.65,Short-term,low,Under 0 year
Amber Morales,52,93000000.0,278405690.65,Long-term,low,Under 8 year
Steven Thornton,59,148000000.0,386092704.04,Medium-term,low,Under 2 year
Dana Thomas,31,16000000.0,35440243.06,Long-term,high,Under 7 year
Lindsay Taylor,56,134000000.0,394183343.54,Long-term,high,Under 9 year
Christina Powell,62,137000000.0,316769741.82,Short-term,high,Under 3 year
Timothy Ryan,57,9000000.0,19643907.06,Short-term,high,Under 0 year
Brenda Mcfarland DDS,51,96000000.0,273048608.3,Long-term,medium,Under 8 year
Robin Moreno,48,78000000.0,161834388.65,Short-term,medium,Under 9 year
Kimberly Serrano,62,11000000.0,30665303.95,Short-term,high,Under 1 year
Alexandra Barnes,64,128000000.0,260086176.09,Long-term,low,Under 4 year
Tony Lee,39,34000000.0,101588835.25,Long-term,low,Under 2 year
Leroy Hoffman,53,21000000.0,51526509.95,Medium-term,high,Under 2 year
Richard Combs,30,49000000.0,134326357.57,Short-term,medium,Under 1 year
John Foster,60,77000000.0,194930799.03,Medium-term,low,Under 3 year
Christopher Steele,20,4000000.0,9792186.49,Short-term,low,Under 5 year
Michael Horton,64,56000000.0,159905451.24,Long-term,low,Under 7 year
Heather Sanders DVM,18,99000000.0,275238824.68,Long-term,low,Under 1 year
Eric Brown,19,138000000.0,273481861.91,Medium-term,high,Under 6 year
Ruth Harrison,48,90000000.0,261220514.33,Long-term,medium,Under 0 year
David Franklin,61,2000000.0,5109261.83,Short-term,medium,Under 0 year
Jacob Ward,54,80000000.0,157199249.15,Long-term,high,Under 7 year
Stacey Contreras,62,5000000.0,9988201.26,Medium-term,medium,Under 2 year
Lisa Perez,40,80000000.0,235043269.16,Long-term,low,Under 5 year
Jessica Morales,37,70000000.0,142786288.66,Long-term,medium,Under 2 year
Kevin Gonzalez,29,126000000.0,227156731.67,Medium-term,high,Under 4 year
Evelyn Johnson,43,39000000.0,68279959.26,Long-term,high,Under 0 year
Lisa Johnson,43,83000000.0,226270059.68,Short-term,high,Under 8 year
Donald Fuller,46,30000000.0,55291072.87,Short-term,low,Under 9 year
Samuel Hall,39,54000000.0,99662593.2,Medium-term,low,Under 2 year
Dennis Barnes,28,123000000.0,304108826.58,Medium-term,high,Under 7 year
Shannon Cantu,64,94000000.0,151587536.45,Long-term,medium,Under 2 year
Paula Dunlap,23,132000000.0,368722363.7,Short-term,high,Under 3 year
Daniel Dixon,18,22000000.0,46879915.95,Long-term,low,Under 7 year
Elijah Ferguson,23,80000000.0,133219940.86,Medium-term,high,Under 3 year
Glenn Escobar,34,35000000.0,67058248.84,Long-term,medium,Under 6 year
Crystal Carlson,46,8000000.0,15243491.02,Short-term,high,Under 6 year
Dennis Spence,62,20000000.0,39302166.21,Short-term,medium,Under 6 year
Emily Hernandez,54,50000000.0,134930599.53,Medium-term,medium,Under 9 year
Ronnie Jackson,53,32000000.0,81971983.68,Short-term,medium,Under 2 year
Jennifer Simmons,54,14000000.0,36216806.91,Medium-term,medium,Under 4 year
Danielle Ortiz,31,146000000.0,262377625.79,Medium-term,medium,Under 7 year
Rebecca Smith,19,103000000.0,275979011.97,Long-term,high,Under 1 year
Jackie Williams,61,133000000.0,394364598.95,Medium-term,high,Under 7 year
Mary Carroll,46,143000000.0,421378590.2,Short-term,high,Under 2 year
Alexandra Stewart,51,16000000.0,37879578.54,Medium-term,medium,Under 3 year
Johnathan Donovan,56,134000000.0,240705681.75,Short-term,low,Under 9 year
Mrs. Amy Ramirez,61,140000000.0,321374408.83,Short-term,medium,Under 1 year
Russell Hughes,35,91000000.0,243918439.98,Short-term,low,Under 3 year
Robert Atkins,56,98000000.0,166864744.16,Short-term,low,Under 4 year
John Patrick,62,124000000.0,248855540.75,Medium-term,medium,Under 6 year
Lisa Brewer,60,33000000.0,58745714.62,Medium-term,medium,Under 3 year
Martha James,32,14000000.0,30676181.03,Long-term,medium,Under 3 year
Jeffrey Vega,22,148000000.0,352828994.5,Long-term,high,Under 3 year
Pamela Oliver,33,10000000.0,17628016.92,Long-term,medium,Under 8 year
Glenn Frazier,32,118000000.0,346225385.69,Short-term,low,Under 8 year
Mark Palmer,44,66000000.0,154806934.62,Long-term,high,Under 3 year
Brittany Stuart,56,61000000.0,168884726.27,Long-term,medium,Under 0 year
Brittany Finley,46,62000000.0,105027422.74,Long-term,high,Under 0 year
Dennis Lowe MD,27,58000000.0,147953619.02,Medium-term,low,Under 9 year
Samantha Marsh,29,7000000.0,16125115.65,Short-term,medium,Under 8 year
Linda Wallace,48,8000000.0,18185170.3,Medium-term,high,Under 2 year
Vicki Bates,33,74000000.0,118852693.81,Long-term,high,Under 8 year
Steven Reynolds,59,76000000.0,170836501.18,Short-term,medium,Under 8 year
Robert Lynch,19,133000000.0,260862209.2,Short-term,medium,Under 2 year
Joshua Jones,28,97000000.0,160069205.17,Short-term,medium,Under 8 year
Pamela Santos,61,53000000.0,153278190.59,Long-term,medium,Under 3 year
Jeffrey Dickerson II,54,129000000.0,357461192.05,Medium-term,high,Under 9 year
Joseph Martinez,48,87000000.0,210922921.6,Short-term,low,Under 2 year
Brian Mcmillan,46,87000000.0,173882568.53,Long-term,low,Under 8 year
Jenna Thomas,46,137000000.0,366007140.35,Medium-term,medium,Under 5 year
James Finley,32,20000000.0,47811020.61,Medium-term,low,Under 9 year
Darlene Robinson,49,32000000.0,87975326.0,Short-term,high,Under 5 year
Samuel Marks,37,93000000.0,227809293.52,Short-term,medium,Under 4 year
Kelly Hughes,40,114000000.0,182086863.65,Long-term,medium,Under 9 year
Jordan Ortiz,63,128000000.0,308901777.68,Medium-term,low,Under 5 year
Tina Burton,36,81000000.0,213345085.56,Long-term,high,Under 2 year
Michelle Harrell,65,104000000.0,273500198.71,Long-term,low,Under 5 year
Matthew Pittman,35,35000000.0,101406015.9,Long-term,high,Under 4 year
Richard Joyce,43,97000000.0,196139669.1,Medium-term,medium,Under 7 year
Steven Baker,33,110000000.0,309629400.71,Long-term,high,Under 4 year
Patricia Blair,44,49000000.0,76802027.57,Medium-term,medium,Under 7 year
Gregory Young,62,46000000.0,103933786.13,Long-term,high,Under 9 year
Andrew Meadows,20,80000000.0,177545224.5,Long-term,high,Under 1 year
Derrick Garner,41,12000000.0,18360985.71,Short-term,medium,Under 9 year
Hannah Lewis,40,69000000.0,165577510.02,Long-term,high,Under 2 year
Eric Soto,48,80000000.0,140927347.65,Long-term,medium,Under 8 year
Christine Allen,28,118000000.0,227765455.14,Long-term,low,Under 3 year
Rachael Torres,26,92000000.0,159440250.3,Short-term,high,Under 8 year
Nathan Mathis,21,24000000.0,66725952.12,Medium-term,low,Under 4 year
Michelle Chandler,28,148000000.0,343925142.86,Long-term,medium,Under 9 year
Selena Christensen,46,140000000.0,279485292.27,Short-term,medium,Under 9 year
Keith Ortiz,21,19000000.0,37232387.67,Short-term,low,Under 3 year
Natalie Hart,22,82000000.0,149168073.68,Medium-term,high,Under 9 year
Patrick Nicholson,22,144000000.0,308184894.73,Medium-term,medium,Under 8 year
Diana Middleton,51,47000000.0,116747056.07,Medium-term,low,Under 7 year
Sean Mckenzie,59,5000000.0,14299510.14,Short-term,medium,Under 2 year
Sarah Walker,27,127000000.0,286588820.39,Long-term,high,Under 1 year
William Wilson,46,26000000.0,40689623.97,Long-term,high,Under 4 year
David Cox,33,126000000.0,235112870.74,Medium-term,high,Under 7 year
Kathleen Chan,49,96000000.0,275069422.01,Medium-term,medium,Under 9 year
Bruce Ball,19,83000000.0,234260745.83,Medium-term,medium,Under 3 year
Devon Mejia,56,11000000.0,30158218.75,Short-term,medium,Under 7 year
Mark Chen,20,85000000.0,149457454.31,Short-term,low,Under 0 year
Cassie George,58,106000000.0,271013495.66,Short-term,medium,Under 7 year
Charles Henry,38,17000000.0,30465006.79,Medium-term,low,Under 8 year
Greg Howard,58,110000000.0,283024081.7,Medium-term,low,Under 3 year
Patricia Austin,53,105000000.0,286216642.71,Long-term,high,Under 1 year
Charles Miller,48,145000000.0,296968248.98,Long-term,high,Under 8 year
Nancy Tanner,31,5000000.0,13920739.38,Medium-term,medium,Under 5 year
Leah Wilson,30,125000000.0,222595428.34,Short-term,high,Under 2 year
Kenneth Butler,44,26000000.0,48105507.09,Short-term,high,Under 7 year
Denise Sanchez,48,20000000.0,58634873.04,Short-term,high,Under 3 year
Roberta Mccarthy,37,93000000.0,184512077.98,Medium-term,low,Under 4 year
Christina Jenkins,42,55000000.0,95977026.29,Long-term,medium,Under 2 year
Jack Johnson,52,119000000.0,310478423.63,Long-term,high,Under 4 year
Rachel Anderson,33,139000000.0,372336371.84,Short-term,medium,Under 2 year
George Davis,60,112000000.0,172753563.26,Long-term,low,Under 9 year
Christopher Levy,46,14000000.0,36467706.33,Long-term,high,Under 2 year
Daniel Bishop,44,11000000.0,20708000.98,Long-term,low,Under 1 year
Natalie Reilly,56,20000000.0,39409991.47,Short-term,medium,Under 2 year
Duane Bennett,51,109000000.0,203998121.38,Short-term,low,Under 4 year
Jennifer Joyce,18,128000000.0,373641571.51,Medium-term,medium,Under 9 year
Todd Chavez,49,139000000.0,240036050.94,Medium-term,high,Under 7 year
Katherine Arnold,23,93000000.0,278632798.89,Medium-term,low,Under 3 year
Omar Davis,50,38000000.0,80660889.36,Long-term,medium,Under 3 year
Jonathon Allen,60,58000000.0,143530297.16,Long-term,medium,Under 7 year
Randy Petersen,22,73000000.0,143188367.91,Long-term,medium,Under 6 year
John Marshall,57,102000000.0,179458423.49,Long-term,medium,Under 9 year
Gregory Ruiz,44,88000000.0,207619497.82,Medium-term,medium,Under 4 year
Melanie Guzman,46,114000000.0,249668549.55,Medium-term,high,Under 3 year
Steven Patel,26,92000000.0,163947064.11,Short-term,low,Under 1 year
Michael Roberson,41,20000000.0,48172729.74,Long-term,low,Under 6 year
Vickie Adams,28,100000000.0,290599408.13,Medium-term,high,Under 1 year
Sharon Avila,20,34000000.0,52368280.03,Medium-term,medium,Under 7 year
Robert Lewis,65,101000000.0,255536611.68,Long-term,low,Under 9 year
John Owens,59,15000000.0,24003366.17,Long-term,high,Under 4 year
Susan Garrison,40,92000000.0,230307453.37,Short-term,low,Under 6 year
Connor Giles,31,106000000.0,180660117.27,Medium-term,high,Under 4 year
Lawrence Jackson,60,82000000.0,187077847.93,Long-term,medium,Under 4 year
Theresa Olsen,23,87000000.0,144809662.71,Short-term,low,Under 5 year
Joel Young,45,30000000.0,74572573.89,Medium-term,medium,Under 2 year
Elizabeth Bennett,46,36000000.0,102575145.45,Short-term,high,Under 4 year
Laurie Brown,58,76000000.0,176297260.19,Long-term,high,Under 8 year
Matthew Taylor,20,110000000.0,265062416.87,Long-term,high,Under 9 year
Sheila Morton,38,80000000.0,139139151.33,Long-term,high,Under 6 year
Jacob Shaw,37,20000000.0,42217496.78,Medium-term,low,Under 2 year
Erin Jones,58,109000000.0,284639713.19,Long-term,low,Under 6 year
Dr. Briana Stevenson DVM,25,89000000.0,186984278.73,Short-term,high,Under 3 year
Michael Porter,20,5000000.0,12986137.65,Long-term,low,Under 1 year
Sharon Watson,31,134000000.0,206525974.13,Short-term,low,Under 8 year
David Smith,43,52000000.0,119110642.47,Medium-term,high,Under 5 year
Cristian Mckinney,60,1000000.0,2149908.06,Medium-term,low,Under 0 year
Tony Davis,48,19000000.0,48316335.86,Long-term,high,Under 6 year
Zachary Gomez,22,74000000.0,209002871.31,Long-term,high,Under 4 year
Shelby Williams,61,95000000.0,183094336.72,Short-term,low,Under 7 year
Ashley Parker,49,144000000.0,340508162.2,Medium-term,high,Under 6 year
Terry Barnes,22,39000000.0,91614943.46,Medium-term,low,Under 8 year
Kimberly Gonzalez,24,79000000.0,209627760.18,Long-term,low,Under 1 year
Mr. Kenneth Austin,29,45000000.0,73194544.26,Long-term,low,Under 4 year
David Carter,64,2000000.0,5335424.76,Long-term,medium,Under 5 year
Madison Reed,23,58000000.0,147433816.0,Long-term,low,Under 6 year
Alexander Herrera,44,63000000.0,150250651.98,Long-term,low,Under 2 year
James Crawford,44,96000000.0,218661327.16,Medium-term,low,Under 1 year
Rachel Taylor,48,112000000.0,179967799.21,Medium-term,high,Under 1 year
Sean Hernandez,42,56000000.0,115304866.84,Long-term,medium,Under 5 year
Jonathan Russell,38,55000000.0,141106606.94,Medium-term,low,Under 5 year
Stephanie Turner,20,26000000.0,62230586.66,Long-term,high,Under 7 year
Mr. Mike Oconnor,29,39000000.0,99950576.77,Short-term,low,Under 9 year
Amber Combs,32,122000000.0,206221646.69,Short-term,medium,Under 1 year
Martin Carter,45,23000000.0,36607442.84,Medium-term,medium,Under 0 year
Melody Smith,19,32000000.0,77289046.72,Short-term,low,Under 3 year
Charles Miller,65,93000000.0,261696437.39,Medium-term,low,Under 4 year
Jose Montoya,33,131000000.0,378033008.12,Short-term,low,Under 0 year
David Moore,38,59000000.0,94333086.51,Long-term,high,Under 5 year
Adam Ortiz,62,130000000.0,331987205.78,Medium-term,high,Under 3 year
Joshua Collins,63,6000000.0,15919014.48,Short-term,low,Under 8 year
Jaime Schneider,59,9000000.0,22348633.24,Short-term,medium,Under 3 year
Michael Herrera,57,111000000.0,279486521.49,Long-term,high,Under 3 year
Nicole Cole,25,103000000.0,224873017.56,Long-term,high,Under 3 year
David Jackson,37,117000000.0,282446302.23,Short-term,high,Under 6 year
Rebecca Reyes,55,100000000.0,283282856.75,Short-term,high,Under 8 year
Jeffery Johnson,40,94000000.0,279038829.24,Short-term,low,Under 8 year
Jennifer Odom,32,54000000.0,113655289.87,Medium-term,medium,Under 0 year
David Murphy,51,119000000.0,260958004.41,Long-term,high,Under 1 year
Ashley Pitts,36,139000000.0,380119070.37,Long-term,high,Under 2 year
Katrina Johnson,22,33000000.0,52425966.64,Medium-term,high,Under 8 year
Amber Morales,45,104000000.0,200129159.65,Short-term,low,Under 3 year
Kevin Horton,62,61000000.0,117111289.53,Medium-term,high,Under 5 year
Wayne Bell,52,67000000.0,102551307.77,Short-term,medium,Under 9 year
Henry Schneider,33,33000000.0,52211344.33,Long-term,high,Under 2 year
Derek Peterson,64,91000000.0,265255576.75,Medium-term,high,Under 0 year
Curtis Duke,18,74000000.0,180128601.29,Short-term,high,Under 7 year
Jeffery Thomas,20,25000000.0,45213338.62,Medium-term,low,Under 5 year
David Harrell,57,150000000.0,234575557.85,Short-term,low,Under 2 year
Justin Watson,23,85000000.0,234005927.51,Long-term,medium,Under 0 year
Shawn Douglas,46,136000000.0,314051357.84,Long-term,medium,Under 7 year
Julia Buchanan,27,74000000.0,221444614.79,Long-term,medium,Under 8 year
Kimberly Mendoza,40,136000000.0,289369851.84,Medium-term,high,Under 9 year
Timothy Hernandez,62,15000000.0,26198354.96,Long-term,high,Under 9 year
Shannon Frazier,44,60000000.0,161621092.15,Medium-term,low,Under 0 year
Nancy Smith,34,15000000.0,27334636.08,Medium-term,medium,Under 3 year
Hannah Ramsey,34,41000000.0,120271191.95,Medium-term,high,Under 6 year
Jamie Rogers,59,26000000.0,40875229.36,Short-term,medium,Under 3 year
Meghan Mitchell,37,145000000.0,376223577.69,Short-term,medium,Under 9 year
William Noble,62,47000000.0,117650146.58,Long-term,low,Under 4 year
Melissa Baker,60,80000000.0,149675070.98,Long-term,high,Under 9 year
Jason Pruitt,39,119000000.0,232866457.15,Long-term,medium,Under 9 year
Joshua Reynolds,25,10000000.0,18487466.54,Long-term,medium,Under 1 year
James Gonzales,39,121000000.0,295913106.17,Long-term,medium,Under 8 year
Curtis Villarreal,28,118000000.0,351390072.79,Short-term,medium,Under 1 year
James Drake,53,21000000.0,37834722.84,Medium-term,high,Under 5 year
Elizabeth Knight,63,97000000.0,242371319.02,Medium-term,high,Under 9 year
Daniel Sandoval,55,93000000.0,175091175.7,Short-term,low,Under 5 year
Sarah Fleming,28,86000000.0,178298238.43,Long-term,high,Under 2 year
Benjamin Roberts,19,16000000.0,29580476.41,Short-term,medium,Under 5 year
David Daniels,39,56000000.0,156267878.49,Medium-term,medium,Under 6 year
Valerie Booth,40,9000000.0,23494193.04,Long-term,high,Under 2 year
Dylan Taylor,38,20000000.0,42566081.32,Long-term,low,Under 0 year
Stefanie Humphrey,31,108000000.0,250308166.62,Long-term,medium,Under 2 year
Destiny Brown,57,61000000.0,93851562.56,Medium-term,high,Under 2 year
Rhonda Berry,53,24000000.0,59680375.7,Short-term,low,Under 8 year
Marcus Perez,62,106000000.0,250244204.9,Short-term,medium,Under 5 year
Jennifer Arroyo DDS,64,46000000.0,107889971.96,Long-term,medium,Under 8 year
Emily Moore,23,120000000.0,329610143.13,Medium-term,medium,Under 4 year
David Garner,65,69000000.0,185473094.64,Medium-term,low,Under 0 year
Steven Schultz,43,43000000.0,121862131.63,Short-term,low,Under 0 year
Benjamin Davis,47,136000000.0,278315402.65,Medium-term,medium,Under 1 year
Debra Carter,41,2000000.0,5964954.95,Long-term,high,Under 9 year
Helen Carroll,37,61000000.0,176133220.1,Short-term,low,Under 1 year
Julie Smith,53,106000000.0,212404093.16,Long-term,low,Under 1 year
Regina Torres,22,8000000.0,22048100.37,Medium-term,high,Under 5 year
Wesley Park,57,32000000.0,72753236.14,Short-term,high,Under 1 year
Pamela Shepard,25,65000000.0,178677799.41,Medium-term,medium,Under 0 year
Robert Warren,38,15000000.0,42216243.98,Long-term,high,Under 7 year
David Silva,27,92000000.0,167064234.42,Medium-term,medium,Under 1 year
Tiffany Hayden,26,94000000.0,141015235.56,Long-term,low,Under 2 year
Danielle Simpson,28,133000000.0,202620340.53,Medium-term,medium,Under 3 year
Jason Russell,58,146000000.0,417101134.17,Long-term,high,Under 5 year
Lisa Vasquez,38,4000000.0,10731406.88,Short-term,medium,Under 5 year
Andrew Smith,33,146000000.0,369895896.04,Short-term,medium,Under 6 year
Rachael Miller,38,141000000.0,398428744.99,Medium-term,high,Under 5 year
Brittany Vasquez,44,110000000.0,321528776.22,Medium-term,medium,Under 0 year
Kevin Chase,40,103000000.0,242589867.27,Long-term,high,Under 0 year
Jeanette White,18,99000000.0,214117325.19,Medium-term,low,Under 9 year
Kimberly Campbell,27,59000000.0,157173324.52,Short-term,low,Under 8 year
Felicia Mercado,63,116000000.0,278889242.45,Short-term,medium,Under 0 year
Kimberly Simon,28,27000000.0,80317201.03,Medium-term,medium,Under 6 year
Heather Jacobs,51,49000000.0,128841806.45,Long-term,medium,Under 0 year
John Solomon,18,30000000.0,75831137.2,Medium-term,high,Under 7 year
Leslie Russell,50,23000000.0,57258218.62,Long-term,medium,Under 3 year
Julie Thomas,24,59000000.0,119546673.95,Long-term,high,Under 3 year
Andrea Ray,50,135000000.0,399841718.46,Short-term,medium,Under 5 year
Leslie Ewing,26,62000000.0,178662225.31,Long-term,high,Under 2 year
Kyle Johnson,40,53000000.0,113988061.51,Long-term,medium,Under 5 year
Joel Reed,22,46000000.0,90128568.14,Long-term,medium,Under 2 year
Dorothy Peterson,49,141000000.0,266165194.23,Short-term,low,Under 5 year
David Blair,23,90000000.0,250187100.74,Long-term,medium,Under 2 year
Angela Harmon,28,63000000.0,148774591.2,Long-term,medium,Under 4 year
Stephanie Ibarra,36,52000000.0,136003145.54,Long-term,low,Under 1 year
Cody White,51,80000000.0,123241227.11,Short-term,low,Under 1 year
Carolyn Spears,30,86000000.0,147024709.93,Long-term,low,Under 7 year
Kevin Mills,42,71000000.0,174688696.97,Medium-term,low,Under 8 year
Renee Graham,23,147000000.0,242771960.93,Short-term,medium,Under 4 year
Mary Gay,50,96000000.0,239232846.26,Short-term,high,Under 4 year
Ryan Johnson,46,99000000.0,169980124.34,Medium-term,low,Under 1 year
David Phillips,20,52000000.0,148801012.97,Short-term,high,Under 3 year
Aaron Fields,42,26000000.0,60307175.12,Long-term,high,Under 3 year
Megan Schmidt,19,91000000.0,161877611.92,Long-term,high,Under 2 year
Daniel Vincent,33,45000000.0,130293143.54,Medium-term,medium,Under 7 year
Cindy Rodriguez,20,19000000.0,32843698.13,Medium-term,high,Under 7 year
Sandra Jackson,59,130000000.0,278568449.57,Long-term,low,Under 7 year
Laurie Fleming,22,80000000.0,145874639.4,Long-term,medium,Under 6 year
Ariel Jones,32,79000000.0,119366975.94,Medium-term,low,Under 6 year
Alexis Munoz,50,32000000.0,65692667.39,Medium-term,high,Under 4 year
Christopher Wilson,63,61000000.0,137125816.64,Long-term,medium,Under 6 year
Ashley Mcintosh,26,123000000.0,253577222.1,Short-term,medium,Under 2 year
Guy Johnson,38,117000000.0,285890557.69,Short-term,high,Under 8 year
Debbie Rivas,53,94000000.0,148794592.37,Long-term,medium,Under 8 year
Nicole Wang,56,66000000.0,146881327.52,Short-term,medium,Under 4 year
James Howard,23,73000000.0,128648098.7,Short-term,low,Under 2 year
Joel Hinton,48,34000000.0,79159259.01,Medium-term,high,Under 3 year
Matthew Mayer,29,122000000.0,252940310.7,Medium-term,low,Under 2 year
Connie Salas,32,59000000.0,114048678.69,Short-term,medium,Under 6 year
Patrick Scott,21,141000000.0,320533723.9,Medium-term,high,Under 1 year
Darren Tanner,39,22000000.0,52495265.13,Medium-term,medium,Under 7 year
Michele Wright,18,45000000.0,68210907.1,Long-term,high,Under 4 year
