Name,Age,Monthy Income,Accumulated Assets,Investment Goals,Risk Tolerance,Investment Experience
Lisa Mccoy,29,47000000.0,140322220.93,Medium-term,medium,Under 3 year
Dale Osborne,32,20000000.0,43555949.09,Short-term,high,Under 3 year
Kara Hanson,26,143000000.0,358609764.12,Long-term,medium,Under 5 year
Susan Harrington,48,99000000.0,163005492.27,Short-term,medium,Under 6 year
Robert Rodriguez,35,60000000.0,121197190.83,Short-term,low,Under 1 year
Nicholas Harris,49,13000000.0,29402348.23,Medium-term,high,Under 2 year
Karen Johnson,23,73000000.0,177133290.07,Medium-term,low,Under 6 year
Roger Roberts,62,114000000.0,316870053.25,Short-term,low,Under 1 year
Kevin Bryant,65,47000000.0,105948894.25,Medium-term,medium,Under 0 year
Michael Ortiz,45,25000000.0,74958377.97,Medium-term,high,Under 8 year
Monica Johnson,50,92000000.0,144042272.83,Short-term,medium,Under 2 year
Thomas Lucas,62,41000000.0,88146905.57,Short-term,low,Under 0 year
Brandon Davis,36,103000000.0,251659499.63,Medium-term,low,Under 8 year
Kristina Atkins,20,25000000.0,55543687.95,Short-term,low,Under 0 year
Maria Christensen,55,48000000.0,101361329.03,Long-term,low,Under 0 year
Rita Diaz,58,147000000.0,254003102.4,Medium-term,medium,Under 2 year
Jonathan Morales,28,96000000.0,225904515.8,Long-term,low,Under 9 year
Pamela Martinez,24,107000000.0,162499346.36,Medium-term,low,Under 3 year
Stephen Lucas,41,60000000.0,147741183.12,Medium-term,low,Under 5 year
Sheila Woods,24,58000000.0,130387227.92,Long-term,high,Under 4 year
Alyssa Barnes,22,3000000.0,7292898.96,Short-term,medium,Under 5 year
Dillon Garcia,40,36000000.0,107598905.96,Medium-term,medium,Under 1 year
John Russell,43,96000000.0,214128024.83,Long-term,low,Under 8 year
Philip Garza,61,61000000.0,106748964.03,Medium-term,low,Under 8 year
Tina Ashley,52,131000000.0,196661114.82,Short-term,low,Under 6 year
Harold Henderson,34,89000000.0,266003314.9,Short-term,low,Under 2 year
Dustin Smith,59,120000000.0,222256146.25,Medium-term,high,Under 0 year
Patrick Mcdaniel,23,88000000.0,199257899.36,Long-term,high,Under 5 year
Cody Ford,29,63000000.0,104280464.83,Medium-term,low,Under 8 year
Karen Brown,32,126000000.0,315814676.94,Medium-term,medium,Under 3 year
Steven Smith,47,65000000.0,150950227.35,Long-term,high,Under 4 year
Stephen Mendez,62,126000000.0,309178898.58,Long-term,high,Under 3 year
Jacob Green,49,129000000.0,315081904.48,Long-term,medium,Under 3 year
Sarah Harris,27,14000000.0,32076482.18,Long-term,low,Under 1 year
Brittany Pollard,54,120000000.0,355290225.03,Short-term,low,Under 9 year
Caleb Harper,60,103000000.0,170667045.24,Medium-term,high,Under 1 year
Wendy Cortez,51,133000000.0,229090311.09,Short-term,low,Under 5 year
Ernest Spence,53,64000000.0,144510905.07,Medium-term,high,Under 2 year
Ronald Alvarado,59,32000000.0,84868425.17,Medium-term,low,Under 6 year
Michael Perkins,32,55000000.0,150362391.07,Medium-term,high,Under 4 year
Allison Jensen,63,135000000.0,255865412.97,Short-term,low,Under 6 year
Mr. Carl Ortiz,47,115000000.0,193325832.0,Medium-term,medium,Under 8 year
Russell Castillo,33,144000000.0,355307497.25,Long-term,high,Under 4 year
Scott Coleman,47,122000000.0,208482260.41,Short-term,high,Under 7 year
Sara Gallegos,29,127000000.0,314500833.21,Medium-term,low,Under 3 year
David Garrett,28,61000000.0,171014118.06,Medium-term,low,Under 1 year
Karen Houston,57,136000000.0,330260789.02,Medium-term,medium,Under 6 year
Ray Lopez,23,47000000.0,113374966.14,Short-term,medium,Under 6 year
Anthony Blackwell,28,8000000.0,16391184.51,Short-term,high,Under 5 year
Mitchell Shaw,36,124000000.0,207180496.3,Medium-term,low,Under 6 year
David Hinton,51,17000000.0,37518006.06,Medium-term,low,Under 1 year
Ryan Duffy,44,27000000.0,60652850.13,Long-term,medium,Under 2 year
Luis Norman,49,97000000.0,257211185.62,Short-term,medium,Under 8 year
Jessica Maldonado,18,54000000.0,119514457.81,Long-term,high,Under 1 year
Scott Crawford,31,142000000.0,417751543.47,Long-term,medium,Under 5 year
Jerry Lopez,54,142000000.0,285102133.92,Short-term,high,Under 8 year
Kelly Joseph,53,58000000.0,96674025.74,Long-term,medium,Under 5 year
Robert Roberts,40,146000000.0,220938881.95,Medium-term,low,Under 3 year
Keith Bennett,41,112000000.0,251181173.71,Medium-term,high,Under 9 year
Mrs. Laura Scott MD,56,5000000.0,13954737.65,Long-term,low,Under 8 year
Matthew Smith,41,9000000.0,17290699.73,Short-term,medium,Under 3 year
Jonathan Fitzgerald,55,111000000.0,231629767.76,Medium-term,medium,Under 6 year
Pamela Montgomery,43,16000000.0,39471668.89,Medium-term,low,Under 3 year
Ryan Ramirez,28,8000000.0,15434633.34,Long-term,medium,Under 1 year
Jeffrey Hale,59,7000000.0,17106709.38,Long-term,medium,Under 8 year
Kevin Santos,43,54000000.0,93413575.75,Medium-term,low,Under 0 year
Gregory Smith,30,63000000.0,120481724.82,Long-term,high,Under 0 year
Colleen Duffy,48,51000000.0,88847008.73,Short-term,low,Under 0 year
James Griffith,50,62000000.0,178036787.15,Short-term,low,Under 3 year
Tyler Martin,54,45000000.0,96772935.83,Long-term,medium,Under 5 year
Jaclyn Wright,51,148000000.0,243769905.44,Medium-term,low,Under 9 year
James Lloyd,37,77000000.0,206822938.98,Long-term,low,Under 4 year
Troy Duran,63,68000000.0,130887446.26,Medium-term,medium,Under 1 year
Jennifer Hinton,57,111000000.0,267165134.5,Medium-term,high,Under 8 year
Alexandria Steele,31,53000000.0,140785025.99,Long-term,medium,Under 9 year
Michelle Cole,45,10000000.0,28136664.14,Medium-term,low,Under 4 year
Christopher Garrett,61,79000000.0,183304279.53,Medium-term,medium,Under 6 year
Mr. Robert Burns MD,36,33000000.0,98020189.07,Long-term,high,Under 6 year
James Patterson,47,85000000.0,229136427.16,Short-term,high,Under 5 year
Courtney Smith,25,51000000.0,79479015.86,Short-term,medium,Under 3 year
Alexander Freeman,26,84000000.0,187523999.0,Medium-term,high,Under 0 year
Andrew Delacruz,42,58000000.0,112113980.64,Long-term,medium,Under 0 year
Katherine Williams,41,80000000.0,229283858.61,Short-term,high,Under 7 year
John Petty,35,5000000.0,10319553.92,Long-term,high,Under 9 year
Cynthia Hill,29,116000000.0,290495932.99,Short-term,low,Under 3 year
Tara Hinton,40,54000000.0,135693228.27,Medium-term,high,Under 9 year
Troy Powers,53,37000000.0,86431722.06,Short-term,high,Under 0 year
William Jones,30,150000000.0,320700180.45,Short-term,medium,Under 7 year
Jacob White,64,12000000.0,24982739.73,Medium-term,low,Under 1 year
Bradley Sullivan,48,54000000.0,92958142.27,Medium-term,medium,Under 2 year
Jane Smith,23,113000000.0,203015632.22,Medium-term,medium,Under 3 year
Charlene Strong,30,25000000.0,70350012.15,Medium-term,low,Under 5 year
Daniel Shannon,36,31000000.0,52024286.48,Short-term,high,Under 1 year
Ariel Williams,24,104000000.0,238084905.05,Long-term,high,Under 9 year
Angel Daniels,51,144000000.0,431093260.86,Medium-term,low,Under 8 year
Connie Allen,29,10000000.0,21396738.66,Medium-term,low,Under 7 year
Jeanne Hamilton,26,57000000.0,85681205.34,Short-term,medium,Under 9 year
Christine Lee,50,102000000.0,273731626.91,Short-term,high,Under 3 year
Stephen Miller,42,24000000.0,58308319.02,Short-term,low,Under 9 year
Lori Bowman,42,37000000.0,94688387.8,Long-term,low,Under 8 year
Tyler Chen,37,108000000.0,223372058.59,Medium-term,low,Under 1 year
Alyssa Lyons,30,114000000.0,253874706.19,Medium-term,low,Under 7 year
Brandi Johnston,31,93000000.0,207950732.16,Long-term,high,Under 7 year
Nathan Welch,63,144000000.0,428374499.6,Short-term,medium,Under 1 year
Juan Smith,64,99000000.0,235093517.7,Long-term,low,Under 8 year
Shawn Campbell,20,109000000.0,184905237.25,Short-term,high,Under 7 year
William Phillips,44,126000000.0,315973074.34,Short-term,high,Under 6 year
April Dawson,32,16000000.0,34479732.83,Medium-term,high,Under 7 year
Cory Donovan,36,56000000.0,147089028.96,Long-term,high,Under 1 year
John Lee,44,92000000.0,235356402.54,Short-term,high,Under 8 year
Melissa Cisneros,64,40000000.0,80669542.49,Medium-term,high,Under 7 year
Lisa Parker,18,6000000.0,17097584.64,Long-term,medium,Under 8 year
Jason Newton,18,22000000.0,63840345.58,Long-term,low,Under 6 year
Mary Schmitt,52,115000000.0,252939709.31,Short-term,medium,Under 6 year
Jeffery Rogers,57,80000000.0,136107383.22,Long-term,high,Under 6 year
Philip Hernandez,28,38000000.0,102376530.69,Medium-term,low,Under 0 year
Matthew Lewis,53,16000000.0,40402713.32,Short-term,high,Under 5 year
Cody Washington,64,82000000.0,206683312.1,Short-term,high,Under 2 year
Ann Banks,45,127000000.0,210525120.82,Long-term,high,Under 1 year
Jasmine Ford,61,91000000.0,158695420.46,Medium-term,high,Under 7 year
Daniel Sanchez,20,138000000.0,338210229.15,Medium-term,medium,Under 5 year
Bridget Hatfield,62,8000000.0,19425012.36,Medium-term,low,Under 6 year
Brian Henderson,59,140000000.0,304934378.24,Long-term,low,Under 2 year
Jay Hunt,26,18000000.0,40538940.39,Medium-term,low,Under 2 year
Alicia Smith,41,90000000.0,174492111.42,Short-term,high,Under 2 year
Daniel Ward,62,21000000.0,41810350.98,Long-term,high,Under 3 year
Chelsey Anderson,36,108000000.0,188424389.72,Long-term,high,Under 4 year
Sherry Smith,54,35000000.0,102587461.57,Medium-term,medium,Under 3 year
Monica Kelly,43,84000000.0,165151533.1,Long-term,low,Under 2 year
Diana Walton,51,136000000.0,340062232.65,Medium-term,low,Under 4 year
Joseph Hernandez,22,81000000.0,183307280.79,Short-term,medium,Under 7 year
Amy Juarez,63,42000000.0,107620166.32,Medium-term,high,Under 1 year
Terry Gonzalez,39,27000000.0,70799405.5,Short-term,low,Under 2 year
Leonard Dunn,63,36000000.0,103064299.11,Short-term,high,Under 9 year
Leslie Humphrey,62,103000000.0,225773082.85,Medium-term,low,Under 8 year
Samantha Hudson,48,116000000.0,296548216.31,Long-term,low,Under 9 year
Michael Wells,58,44000000.0,116370688.11,Medium-term,high,Under 0 year
Taylor Waters,62,19000000.0,38659317.5,Long-term,high,Under 0 year
Anthony Foster,18,118000000.0,177831669.86,Short-term,high,Under 6 year
Joel Wise,49,111000000.0,264337164.95,Long-term,medium,Under 6 year
Ian Wilson,50,23000000.0,52502249.93,Medium-term,high,Under 3 year
Albert Bradley,59,58000000.0,112049818.6,Medium-term,medium,Under 6 year
Stephanie Hudson,58,150000000.0,232476711.56,Medium-term,medium,Under 9 year
James Weiss,52,24000000.0,37726144.8,Medium-term,high,Under 7 year
Jerry Mcgee,53,134000000.0,241552117.99,Short-term,high,Under 2 year
Tyler Sullivan,29,146000000.0,419422527.72,Long-term,medium,Under 8 year
Jennifer Gill,58,94000000.0,196110708.93,Medium-term,medium,Under 8 year
Michael Smith Jr.,52,54000000.0,96241013.19,Medium-term,low,Under 8 year
Robert Campbell,40,79000000.0,157759156.26,Short-term,low,Under 7 year
David Riley,42,133000000.0,206178166.74,Short-term,low,Under 0 year
Phillip Davis,51,16000000.0,29359174.27,Long-term,low,Under 3 year
Jacob Young,37,43000000.0,90897065.07,Medium-term,medium,Under 5 year
Mary Calderon,35,101000000.0,291733869.71,Long-term,low,Under 1 year
Nicholas Stevens,24,28000000.0,54987772.21,Short-term,low,Under 8 year
Renee Knight,52,15000000.0,26136358.81,Short-term,medium,Under 5 year
Kyle Frost,36,83000000.0,125532737.11,Short-term,low,Under 7 year
Jeffery Owens,47,59000000.0,149805546.89,Short-term,high,Under 4 year
Jill Hamilton,38,76000000.0,139360614.39,Long-term,high,Under 3 year
Jennifer Frazier,40,52000000.0,101338747.46,Medium-term,medium,Under 2 year
Crystal Ayala,47,133000000.0,285291416.62,Medium-term,high,Under 4 year
Patrick Lopez,36,85000000.0,232041736.74,Medium-term,high,Under 2 year
Pamela Roman,49,111000000.0,220637047.44,Long-term,medium,Under 8 year
Chase Hanson,32,57000000.0,167993326.05,Short-term,low,Under 6 year
Diana Hinton,61,67000000.0,114593093.25,Long-term,medium,Under 8 year
Mrs. Patricia Hobbs,22,5000000.0,14780928.58,Short-term,high,Under 9 year
William Lewis,35,108000000.0,263235745.54,Short-term,low,Under 0 year
Robert West,43,122000000.0,242166082.07,Medium-term,low,Under 5 year
Mia Reed,41,49000000.0,95546203.36,Short-term,high,Under 6 year
Bryan Hunt,25,126000000.0,205618871.69,Long-term,high,Under 0 year
Rachel Reilly,37,81000000.0,240383491.91,Short-term,medium,Under 6 year
Brenda Anderson,29,20000000.0,43298667.23,Short-term,medium,Under 7 year
Christopher Waters,30,88000000.0,227766841.12,Medium-term,high,Under 4 year
Jose Hansen,43,95000000.0,154391421.04,Medium-term,high,Under 0 year
Alyssa Everett,48,103000000.0,277167554.94,Short-term,low,Under 4 year
Monica Johnson,30,90000000.0,177077630.33,Short-term,medium,Under 5 year
Philip Bryant,34,107000000.0,211300260.08,Short-term,low,Under 6 year
Juan Garcia,62,54000000.0,92727776.24,Medium-term,medium,Under 3 year
Jason Wright,29,119000000.0,268578816.77,Short-term,medium,Under 0 year
Lisa Matthews,26,141000000.0,233363510.95,Short-term,low,Under 3 year
Daniel Smith,34,68000000.0,153171842.06,Short-term,low,Under 1 year
Dave Jackson,42,21000000.0,46710028.31,Medium-term,low,Under 9 year
Micheal Clements,41,34000000.0,69119646.28,Medium-term,low,Under 3 year
Joel Morse,42,107000000.0,220303897.96,Long-term,high,Under 4 year
Karina Curtis,51,67000000.0,145707962.41,Short-term,high,Under 6 year
George Ferguson,59,128000000.0,376515489.82,Medium-term,high,Under 5 year
Matthew Walls,41,117000000.0,268070812.35,Short-term,low,Under 5 year
Bryan Weeks,38,86000000.0,229126599.14,Medium-term,low,Under 3 year
Vickie Gonzalez,45,46000000.0,122405318.06,Medium-term,high,Under 4 year
Tara Austin,22,44000000.0,123600893.76,Short-term,high,Under 8 year
Karen Eaton,55,4000000.0,8471926.31,Medium-term,medium,Under 6 year
Autumn Chan,41,145000000.0,230288210.94,Medium-term,high,Under 9 year
Gabriel Scott,63,64000000.0,144675065.13,Medium-term,high,Under 6 year
Jean Wright,39,96000000.0,170141222.13,Medium-term,low,Under 8 year
Timothy Anderson,64,79000000.0,225796477.71,Short-term,medium,Under 9 year
James Wolfe,47,99000000.0,203777566.98,Short-term,low,Under 9 year
Amanda Turner,46,138000000.0,381676301.81,Long-term,medium,Under 7 year
Nichole Mack,34,18000000.0,48779153.31,Medium-term,high,Under 3 year
James King,63,3000000.0,7027056.79,Long-term,low,Under 2 year
Tiffany Guerrero,51,25000000.0,73516561.04,Long-term,medium,Under 9 year
Jeffrey Lopez,42,107000000.0,198812445.35,Medium-term,medium,Under 0 year
Diana Cohen,24,29000000.0,78085264.93,Long-term,low,Under 8 year
John Mullen,26,148000000.0,397876267.65,Medium-term,low,Under 6 year
Gina Barnes,22,46000000.0,121996631.5,Short-term,medium,Under 6 year
Jennifer Miller,48,70000000.0,195010994.23,Long-term,low,Under 0 year
Brett Morris,33,70000000.0,162241538.72,Medium-term,low,Under 2 year
Taylor Holt,56,129000000.0,339950714.68,Short-term,high,Under 6 year
Mr. Frank Conley,51,117000000.0,335038931.13,Long-term,low,Under 5 year
Stephanie Houston,36,60000000.0,149153138.32,Medium-term,high,Under 7 year
Allen Wells,38,74000000.0,143149459.97,Medium-term,high,Under 3 year
Annette Bullock,39,145000000.0,325074778.92,Medium-term,low,Under 7 year
Melissa Wilson,41,102000000.0,295755132.74,Long-term,high,Under 0 year
Maureen Fernandez,53,21000000.0,51684436.15,Long-term,medium,Under 4 year
Katelyn Ramos,19,73000000.0,117973717.21,Medium-term,medium,Under 6 year
Kenneth White,23,103000000.0,278312249.13,Long-term,medium,Under 5 year
Douglas Gay,55,55000000.0,88825989.92,Medium-term,high,Under 0 year
David Welch,28,113000000.0,184581908.91,Medium-term,high,Under 1 year
Rebecca Stephens,35,33000000.0,81597872.35,Medium-term,medium,Under 8 year
Christopher Hughes,43,29000000.0,58243411.73,Medium-term,low,Under 5 year
Patrick Martin,58,22000000.0,35384550.98,Long-term,medium,Under 0 year
Andrew Petty,44,19000000.0,43805327.55,Long-term,high,Under 4 year
Steven Combs,62,142000000.0,371799309.33,Medium-term,medium,Under 9 year
Elizabeth Smith,29,77000000.0,224154793.41,Short-term,high,Under 6 year
Brandi Lopez,36,67000000.0,196966154.9,Long-term,low,Under 1 year
David Armstrong,46,63000000.0,134436717.03,Long-term,medium,Under 1 year
Ian James,31,3000000.0,7858487.34,Short-term,high,Under 9 year
Jacqueline Taylor,51,86000000.0,241425971.28,Short-term,medium,Under 3 year
Malik Barnett,46,64000000.0,122799252.13,Medium-term,high,Under 4 year
Annette Gonzalez,20,147000000.0,220985429.72,Short-term,medium,Under 8 year
Margaret Cook,57,9000000.0,26397330.79,Medium-term,medium,Under 1 year
Katherine Williams,54,82000000.0,210792122.88,Short-term,medium,Under 1 year
Joe Lopez,22,20000000.0,57312011.83,Short-term,high,Under 6 year
Ryan Lindsey,24,120000000.0,351336381.37,Long-term,low,Under 3 year
Katie Alexander,43,94000000.0,251701509.0,Long-term,medium,Under 6 year
Adam Dixon,56,82000000.0,146488612.17,Long-term,low,Under 6 year
Ian Alvarado,35,126000000.0,355074820.64,Medium-term,high,Under 5 year
Timothy Rodriguez,55,127000000.0,270408097.74,Short-term,low,Under 8 year
Tammy Sullivan,31,86000000.0,165803933.86,Short-term,medium,Under 8 year
Charles Paul,21,23000000.0,36319103.34,Short-term,low,Under 1 year
Cheryl Villegas,61,48000000.0,120213442.08,Long-term,medium,Under 4 year
Casey Valenzuela,47,140000000.0,339633912.83,Long-term,medium,Under 4 year
Brittany Moore,37,81000000.0,226854236.75,Short-term,low,Under 0 year
Tiffany Mills,57,83000000.0,165678710.05,Long-term,medium,Under 4 year
Aaron Cook,52,139000000.0,405843755.64,Long-term,medium,Under 1 year
Jessica Brown,23,61000000.0,175455978.04,Medium-term,medium,Under 2 year
Susan Howell,60,28000000.0,72481581.77,Long-term,high,Under 9 year
Molly Lucas,23,92000000.0,161468440.46,Long-term,low,Under 3 year
Madison Davis,58,56000000.0,137176477.27,Medium-term,low,Under 2 year
Tara Mendoza,26,128000000.0,373080062.92,Short-term,low,Under 5 year
Evan Green,48,132000000.0,339680176.86,Short-term,low,Under 1 year
Molly White MD,62,82000000.0,243600193.75,Long-term,low,Under 1 year
Paul Robinson,23,49000000.0,140366476.6,Medium-term,medium,Under 1 year
Fred Ramirez,33,50000000.0,141025879.15,Medium-term,medium,Under 7 year
David Herring,41,16000000.0,34313358.84,Long-term,low,Under 3 year
Jim Johnson,30,93000000.0,157638403.52,Long-term,high,Under 6 year
Lisa Gordon,39,128000000.0,284336709.2,Long-term,medium,Under 0 year
Emily Edwards,18,21000000.0,36753960.4,Long-term,medium,Under 7 year
Ryan Vasquez,56,89000000.0,258456233.45,Long-term,medium,Under 1 year
Katherine Williams,38,130000000.0,350004125.54,Medium-term,low,Under 7 year
Michelle Maddox,63,5000000.0,9311574.0,Long-term,high,Under 1 year
Bobby Hamilton,31,29000000.0,54564384.59,Short-term,high,Under 3 year
Maria Torres,46,11000000.0,18245926.59,Long-term,low,Under 7 year
Elizabeth Shannon,19,17000000.0,34101246.99,Long-term,low,Under 8 year
Samantha Collins,26,102000000.0,183384970.29,Short-term,high,Under 3 year
John Leonard,59,55000000.0,108537066.58,Short-term,high,Under 9 year
April Lee,65,130000000.0,277394706.08,Medium-term,medium,Under 1 year
Jonathan Elliott,37,146000000.0,422126030.03,Short-term,medium,Under 8 year
Margaret Hall,57,131000000.0,239483792.72,Medium-term,low,Under 3 year
Elizabeth Dixon,34,5000000.0,11311798.15,Short-term,low,Under 6 year
Matthew Wolf,25,79000000.0,236350444.3,Medium-term,medium,Under 4 year
Jessica Arnold,38,55000000.0,104385726.05,Short-term,medium,Under 3 year
Kathryn Flores,64,109000000.0,175572141.16,Long-term,high,Under 7 year
Micheal Williams,19,5000000.0,12240024.16,Long-term,medium,Under 4 year
Victor Lee,51,62000000.0,151159604.91,Long-term,low,Under 8 year
Vincent Graham,29,137000000.0,372108389.04,Short-term,high,Under 2 year
Jacob Aguilar,61,8000000.0,23941946.79,Long-term,low,Under 8 year
Joseph Chambers,42,16000000.0,27855649.5,Medium-term,high,Under 1 year
Mr. Robert Davis MD,36,31000000.0,52433705.88,Long-term,low,Under 2 year
Jonathon Villanueva,22,38000000.0,75239936.69,Medium-term,high,Under 6 year
Bobby Ellis,33,104000000.0,171241971.99,Medium-term,high,Under 3 year
Chelsea Bryant,26,16000000.0,45007506.74,Medium-term,high,Under 0 year
Hannah Coleman,47,77000000.0,156040968.86,Short-term,high,Under 1 year
Benjamin Wolf,46,143000000.0,336132893.24,Long-term,medium,Under 1 year
Danielle Grant,23,104000000.0,266513382.26,Medium-term,medium,Under 1 year
Jennifer Lee,39,29000000.0,54536300.59,Long-term,low,Under 0 year
Roger Montgomery,44,30000000.0,75151280.4,Short-term,medium,Under 7 year
Mr. William White,46,128000000.0,321586573.96,Short-term,medium,Under 6 year
Michele Griffith,25,83000000.0,203106630.01,Short-term,medium,Under 4 year
Nicholas Estrada,62,73000000.0,149810834.36,Short-term,medium,Under 7 year
Laura Bass,55,113000000.0,297568343.83,Long-term,high,Under 2 year
Mary Lawrence,34,145000000.0,369894082.52,Medium-term,medium,Under 7 year
Xavier Fernandez,42,7000000.0,19521017.66,Long-term,high,Under 2 year
Matthew Chambers,55,100000000.0,231937203.29,Long-term,medium,Under 1 year
Alexander Meadows,32,29000000.0,44791126.81,Long-term,high,Under 4 year
Mr. Mark Andrews Jr.,55,41000000.0,102053971.69,Long-term,low,Under 4 year
Christopher Hicks,33,106000000.0,189291920.94,Long-term,low,Under 7 year
Lauren Williams,33,43000000.0,112369970.63,Medium-term,low,Under 3 year
Kimberly Henry,60,61000000.0,94873776.02,Medium-term,low,Under 9 year
Melody Allen,53,131000000.0,392191509.52,Short-term,high,Under 4 year
Amanda Robinson,33,32000000.0,68090648.23,Medium-term,low,Under 6 year
Linda Morrison,62,127000000.0,257964929.56,Long-term,low,Under 8 year
Vicki Stone,54,74000000.0,183416926.95,Short-term,high,Under 1 year
James Kim,63,128000000.0,279554572.94,Long-term,high,Under 1 year
Loretta Gonzalez,25,2000000.0,3216140.03,Medium-term,medium,Under 9 year
Michael Martin,58,34000000.0,52981790.26,Medium-term,low,Under 2 year
Paul Martinez,38,47000000.0,132161339.7,Short-term,low,Under 4 year
Beth Wu,28,141000000.0,283451983.59,Long-term,medium,Under 9 year
Cynthia Browning,40,47000000.0,115286832.13,Long-term,low,Under 4 year
John Koch,25,128000000.0,344374765.31,Medium-term,medium,Under 7 year
Mr. Philip Gay,25,123000000.0,267954063.46,Medium-term,medium,Under 5 year
Craig Cook,52,92000000.0,251552671.73,Short-term,low,Under 8 year
Timothy Rodriguez,22,61000000.0,160891339.14,Long-term,low,Under 1 year
Kathleen Harper,24,89000000.0,186468846.57,Medium-term,low,Under 1 year
Nina Hunter,23,76000000.0,150835550.15,Medium-term,medium,Under 3 year
Amanda Valdez,58,51000000.0,83486332.29,Medium-term,medium,Under 1 year
Andrew Oconnell,65,115000000.0,196111140.41,Short-term,low,Under 0 year
Jeffrey Bryant,65,22000000.0,47096307.69,Medium-term,medium,Under 6 year
Pamela Clark,60,1000000.0,2782093.03,Medium-term,low,Under 8 year
Renee Sanders,64,102000000.0,210334215.98,Short-term,high,Under 1 year
Mr. Michael Garner,44,26000000.0,54917717.73,Medium-term,medium,Under 7 year
Justin Robinson,46,3000000.0,4554123.34,Short-term,medium,Under 0 year
Danielle Brown,45,30000000.0,86974778.05,Medium-term,high,Under 2 year
Valerie Hall,20,126000000.0,232742725.56,Long-term,medium,Under 7 year
Emily Myers,29,52000000.0,83113969.77,Short-term,medium,Under 4 year
James Smith,60,76000000.0,147623505.91,Short-term,low,Under 3 year
John Lee,20,71000000.0,156974949.1,Short-term,high,Under 6 year
Paul Perez,28,12000000.0,22380332.71,Long-term,high,Under 3 year
Gail Jones,44,23000000.0,36055789.81,Long-term,medium,Under 2 year
Lauren Taylor,65,147000000.0,296134511.89,Medium-term,high,Under 3 year
Kaylee Clark,34,67000000.0,184562735.88,Medium-term,high,Under 7 year
Austin Donovan,18,47000000.0,130014696.47,Short-term,low,Under 1 year
Dawn Hall,37,91000000.0,176835180.89,Long-term,high,Under 2 year
Linda Powell,57,123000000.0,245520305.81,Short-term,high,Under 3 year
David Roman,30,144000000.0,382022408.61,Long-term,medium,Under 5 year
Kyle Skinner,32,89000000.0,262534654.06,Long-term,high,Under 1 year
Sarah Hawkins,51,103000000.0,234209309.3,Medium-term,high,Under 5 year
Eric Willis,37,3000000.0,5092603.74,Medium-term,high,Under 3 year
William Pugh,57,107000000.0,225789651.05,Short-term,low,Under 3 year
Deborah Spencer,19,9000000.0,14766188.45,Long-term,medium,Under 8 year
Greg Randall,53,115000000.0,294155291.7,Long-term,low,Under 3 year
Anthony Smith,52,148000000.0,430356718.32,Long-term,high,Under 8 year
Stephen Bird,60,75000000.0,197144745.85,Long-term,low,Under 4 year
Ashley Gibson,22,67000000.0,108247542.92,Short-term,low,Under 9 year
Robert Dixon,38,47000000.0,93542496.01,Long-term,medium,Under 2 year
Melissa Miller,49,133000000.0,367377206.56,Medium-term,medium,Under 6 year
Tina Mayer,27,83000000.0,164841626.83,Long-term,high,Under 7 year
Ashley Long MD,48,141000000.0,355690161.48,Short-term,medium,Under 5 year
Vincent Lopez,50,6000000.0,12555119.47,Short-term,medium,Under 6 year
Anthony Logan,35,30000000.0,47416113.04,Long-term,low,Under 3 year
Nathaniel Stevens,29,37000000.0,77800114.24,Long-term,high,Under 9 year
Sydney Andrade,24,36000000.0,106977855.57,Short-term,high,Under 7 year
Latoya Castro,28,32000000.0,64727094.06,Medium-term,low,Under 3 year
Valerie Hawkins,45,57000000.0,116640601.58,Long-term,low,Under 6 year
Larry Williams,23,54000000.0,147147703.42,Short-term,medium,Under 9 year
Jacqueline Smith,61,103000000.0,218007358.21,Medium-term,high,Under 9 year
Samantha Miller,33,133000000.0,280954273.81,Short-term,medium,Under 0 year
William Jackson,45,58000000.0,96779104.87,Long-term,medium,Under 2 year
Adrienne Logan,34,45000000.0,129207861.69,Short-term,medium,Under 7 year
Cynthia Hopkins,35,90000000.0,218704769.47,Medium-term,high,Under 2 year
Ashley Butler,26,63000000.0,175950759.12,Long-term,medium,Under 2 year
Gary Hodges,60,98000000.0,247670170.76,Long-term,high,Under 9 year
Catherine Davis,53,15000000.0,42418458.53,Medium-term,low,Under 6 year
Michael Delgado,50,140000000.0,272201309.8,Long-term,medium,Under 3 year
Ann Martin,40,13000000.0,33063028.99,Short-term,low,Under 8 year
Meredith Lamb,42,88000000.0,254855498.47,Short-term,high,Under 4 year
Alex Patterson,28,85000000.0,129295607.92,Medium-term,low,Under 7 year
Scott Ramirez,34,13000000.0,28867439.95,Medium-term,medium,Under 5 year
Jennifer Davis,21,131000000.0,250359934.69,Medium-term,medium,Under 1 year
Richard Green,65,20000000.0,36362076.51,Long-term,low,Under 1 year
Thomas Cole,32,6000000.0,12132863.58,Short-term,medium,Under 5 year
Thomas Guerrero,60,77000000.0,181714901.09,Medium-term,medium,Under 1 year
Victor Davis,52,77000000.0,136487181.66,Long-term,high,Under 5 year
Christopher Turner,49,10000000.0,23181381.21,Long-term,low,Under 7 year
Kristen Johnson,50,57000000.0,157195210.18,Long-term,medium,Under 7 year
Thomas Collins,62,74000000.0,178041742.23,Short-term,high,Under 5 year
Stacey Contreras,53,65000000.0,179087968.52,Short-term,high,Under 8 year
Frances Hood,48,107000000.0,174559536.45,Medium-term,medium,Under 7 year
