Name,Age,Monthy Income,Accumulated Assets,Investment Goals,Risk Tolerance,Investment Experience
Jill Thomas,37,67000000.0,188273728.82,Long-term,low,Under 6 year
Katie Smith,45,82000000.0,217199328.77,Long-term,low,Under 4 year
Kevin Taylor,60,11000000.0,31465590.62,Medium-term,high,Under 9 year
Sheila Wright,61,55000000.0,158987465.1,Medium-term,high,Under 3 year
Amy Walker,24,91000000.0,180318897.08,Long-term,high,Under 9 year
Megan Davis,23,120000000.0,229842814.48,Medium-term,high,Under 9 year
David Rodriguez,62,84000000.0,209575545.75,Long-term,high,Under 9 year
Joseph Taylor,44,31000000.0,47075042.77,Long-term,low,Under 9 year
Jessica Pena,28,27000000.0,49697371.87,Medium-term,low,Under 2 year
Zoe Parker,25,12000000.0,26275477.88,Long-term,medium,Under 2 year
Matthew Wood,24,58000000.0,136600012.88,Medium-term,medium,Under 9 year
Kimberly Fisher,56,33000000.0,70377282.52,Medium-term,high,Under 8 year
Robert Jones,50,5000000.0,14485535.4,Medium-term,low,Under 0 year
Alexander Silva,24,80000000.0,203442319.24,Short-term,high,Under 7 year
Joshua Harris,40,148000000.0,234387002.05,Short-term,high,Under 6 year
Kathleen Hall,29,110000000.0,195786033.35,Short-term,medium,Under 9 year
Rachel Ochoa,41,12000000.0,34608496.19,Medium-term,medium,Under 1 year
Shawn Lopez,19,23000000.0,40830301.27,Short-term,medium,Under 9 year
Rachel Ramos,53,131000000.0,253186841.48,Long-term,medium,Under 6 year
Paul Horne,49,58000000.0,168535916.96,Medium-term,medium,Under 7 year
Michael Hunt,19,95000000.0,170926145.42,Medium-term,low,Under 8 year
Ariel Singh,22,7000000.0,11859640.42,Short-term,low,Under 2 year
Barbara Garrett,40,99000000.0,254813413.76,Short-term,medium,Under 8 year
Dr. Linda Herrera,41,40000000.0,66169821.95,Short-term,medium,Under 0 year
Robert Davis,49,150000000.0,268772561.78,Medium-term,low,Under 2 year
Erik Lozano,30,29000000.0,79019694.37,Medium-term,high,Under 4 year
Angela Fox,65,113000000.0,215011750.3,Short-term,medium,Under 1 year
Brian Long,38,15000000.0,33196829.64,Short-term,low,Under 6 year
James Miles,23,20000000.0,30178496.81,Short-term,high,Under 6 year
Desiree Jackson,60,2000000.0,5796245.11,Long-term,medium,Under 0 year
Kyle Rodriguez,26,127000000.0,299569903.4,Medium-term,high,Under 1 year
Roger Henderson,19,114000000.0,283181777.29,Medium-term,low,Under 6 year
Steven Mercer,50,20000000.0,51809726.67,Long-term,low,Under 5 year
Laura Padilla,26,9000000.0,23081702.72,Short-term,high,Under 2 year
Jessica Jensen,18,132000000.0,311465842.75,Long-term,low,Under 7 year
Andrea Gordon,23,49000000.0,119906067.87,Long-term,low,Under 6 year
Michelle Campbell,56,57000000.0,148219434.55,Medium-term,medium,Under 6 year
Paul Mendoza,35,53000000.0,119560511.85,Medium-term,medium,Under 7 year
Wendy James,60,121000000.0,283227919.9,Long-term,low,Under 2 year
Garrett Stevens Jr.,63,54000000.0,106893232.25,Medium-term,high,Under 8 year
Diana Martinez,24,1000000.0,1631961.66,Long-term,medium,Under 7 year
Michele Davis,59,55000000.0,108888819.24,Long-term,high,Under 9 year
Tracy Reeves,57,22000000.0,46777165.55,Long-term,high,Under 3 year
Chelsea Wagner,48,91000000.0,248328176.71,Long-term,high,Under 5 year
Monica Diaz,36,42000000.0,93824836.0,Short-term,low,Under 6 year
Andrew Murphy,45,51000000.0,145121159.86,Short-term,medium,Under 1 year
William Moore,63,65000000.0,106361302.2,Long-term,low,Under 8 year
Cindy Heath,42,15000000.0,39578527.6,Short-term,low,Under 0 year
Chad Villarreal,62,24000000.0,45124906.25,Short-term,high,Under 2 year
Daniel Gibson,49,5000000.0,10304056.28,Medium-term,medium,Under 8 year
Kimberly Koch,36,80000000.0,214429887.24,Long-term,low,Under 6 year
Billy Tapia,35,97000000.0,153610436.5,Medium-term,medium,Under 6 year
Brooke Hartman,41,19000000.0,49439487.94,Short-term,medium,Under 6 year
Renee Estrada,62,99000000.0,186770466.47,Short-term,high,Under 6 year
Timothy Jenkins,30,56000000.0,126958696.5,Medium-term,low,Under 3 year
Ariel Fuller,36,94000000.0,201167216.81,Medium-term,medium,Under 9 year
Jennifer Goodman,62,44000000.0,109399873.79,Long-term,high,Under 1 year
Cody Mcdonald,50,67000000.0,112175086.16,Medium-term,high,Under 1 year
Crystal Brooks,30,53000000.0,117652373.12,Long-term,low,Under 4 year
Ashley Martin,23,38000000.0,89170549.18,Medium-term,medium,Under 2 year
Brenda Ward,20,118000000.0,222429591.5,Medium-term,medium,Under 2 year
Tonya Hensley,51,5000000.0,14321985.8,Medium-term,medium,Under 8 year
Patricia Figueroa,44,71000000.0,115890973.85,Long-term,high,Under 7 year
Susan Smith,58,140000000.0,320072249.97,Long-term,medium,Under 8 year
Ashley Rodriguez,37,123000000.0,242375444.9,Medium-term,medium,Under 5 year
Patrick Patrick,63,93000000.0,164968255.69,Short-term,medium,Under 2 year
Linda Davis,31,75000000.0,207096431.61,Medium-term,low,Under 2 year
Shawn Dodson,56,62000000.0,151181530.8,Short-term,high,Under 1 year
Frank Becker,33,110000000.0,190541930.39,Long-term,medium,Under 6 year
William Collins,38,93000000.0,220870496.5,Medium-term,medium,Under 9 year
Tony Franklin,38,73000000.0,163060155.15,Medium-term,low,Under 8 year
Stephen Brown,36,61000000.0,158070649.57,Short-term,low,Under 2 year
Chad Coleman,19,149000000.0,341254664.83,Long-term,medium,Under 4 year
Theodore Horn,49,128000000.0,340517415.86,Short-term,medium,Under 7 year
Heidi Lewis,32,1000000.0,2544271.33,Short-term,medium,Under 2 year
Stephanie Cox,29,122000000.0,193107293.61,Medium-term,low,Under 0 year
Bradley Butler,45,81000000.0,221171938.95,Medium-term,medium,Under 3 year
Anthony Baker DDS,60,114000000.0,323793659.08,Long-term,medium,Under 3 year
Peter Johnson,49,45000000.0,112042898.72,Short-term,medium,Under 0 year
Samuel Cain,53,72000000.0,210479050.9,Short-term,low,Under 4 year
Stephanie Stevens,46,42000000.0,67440044.87,Long-term,high,Under 9 year
Jasmine Compton,37,149000000.0,261731528.37,Medium-term,medium,Under 1 year
James Mitchell,52,141000000.0,373518738.67,Short-term,medium,Under 1 year
James Wilkerson,41,98000000.0,177510048.14,Medium-term,low,Under 3 year
Amanda Burns,45,141000000.0,404540001.93,Medium-term,medium,Under 0 year
Paul Jackson,25,96000000.0,263325995.16,Long-term,high,Under 7 year
Matthew Sullivan,45,109000000.0,186664881.2,Short-term,medium,Under 2 year
Joshua Clark,28,68000000.0,172179126.77,Short-term,high,Under 5 year
Melissa Davenport,42,116000000.0,238608832.27,Medium-term,high,Under 1 year
Jessica Schneider,52,46000000.0,70528659.25,Long-term,low,Under 8 year
Timothy Phillips,48,95000000.0,220353978.1,Long-term,low,Under 8 year
Stephanie Sloan,48,140000000.0,397727911.45,Short-term,high,Under 2 year
Vanessa Garcia,34,38000000.0,94710791.61,Long-term,high,Under 3 year
Jamie Woodard,34,93000000.0,267599052.59,Long-term,low,Under 0 year
Whitney Alvarado,24,132000000.0,306467206.93,Long-term,low,Under 3 year
Margaret Vaughn,53,71000000.0,124039574.12,Short-term,medium,Under 1 year
Timothy Carson,33,59000000.0,124049231.29,Long-term,low,Under 5 year
Dr. Margaret Walker,41,53000000.0,83852640.1,Short-term,medium,Under 6 year
Jeffrey Allen,36,126000000.0,364383193.69,Medium-term,low,Under 9 year
Danny Butler,54,114000000.0,228720373.82,Medium-term,low,Under 1 year
Amanda Young,50,45000000.0,77387350.38,Medium-term,low,Under 8 year
Heather Cole,49,58000000.0,97693407.16,Short-term,high,Under 0 year
Amy Robertson,34,75000000.0,134007171.55,Long-term,high,Under 2 year
Danielle Hoffman,44,36000000.0,56457487.99,Long-term,high,Under 1 year
Jessica Nelson,50,123000000.0,314527894.34,Medium-term,medium,Under 5 year
Patricia Moody,62,125000000.0,279779877.58,Short-term,high,Under 8 year
Mark Friedman,65,149000000.0,266039067.37,Short-term,low,Under 1 year
Mrs. Jennifer Rivera,52,115000000.0,256179613.96,Short-term,low,Under 4 year
Elizabeth Berger,54,26000000.0,70907604.32,Medium-term,medium,Under 7 year
Kerry Miller,34,74000000.0,181715821.62,Medium-term,medium,Under 1 year
Michael Hayes DDS,50,33000000.0,82584554.95,Long-term,low,Under 6 year
Barbara Scott,35,150000000.0,317342958.63,Short-term,high,Under 0 year
Becky Rogers,28,85000000.0,153357328.43,Medium-term,high,Under 4 year
Alyssa King DDS,19,76000000.0,132895852.6,Short-term,low,Under 7 year
Mr. Brian Reilly,29,122000000.0,291142831.26,Short-term,medium,Under 9 year
Christine Banks,53,135000000.0,394266888.27,Short-term,medium,Under 7 year
Wesley Powers,34,44000000.0,128306928.34,Long-term,high,Under 1 year
Marc Ali,49,10000000.0,27047726.84,Medium-term,low,Under 1 year
Ryan Lopez,42,45000000.0,77692842.47,Short-term,medium,Under 5 year
Matthew Ortega,65,97000000.0,162152895.38,Medium-term,high,Under 2 year
Shelby Weaver,50,140000000.0,259057273.69,Medium-term,medium,Under 5 year
Bradley Tyler,61,123000000.0,351084288.6,Long-term,low,Under 3 year
Robert Stone,50,122000000.0,302408766.91,Short-term,medium,Under 7 year
Amber Lyons,59,140000000.0,358424096.56,Long-term,medium,Under 9 year
Jonathan Little,27,48000000.0,114608192.07,Medium-term,high,Under 7 year
Johnny Cross,33,100000000.0,237041067.74,Medium-term,high,Under 9 year
Mark Norton,22,7000000.0,10889854.24,Short-term,medium,Under 6 year
James Barnes,23,80000000.0,181948241.93,Short-term,high,Under 6 year
Melanie Taylor,23,88000000.0,165420080.39,Long-term,medium,Under 4 year
Nathan Martinez,30,58000000.0,131516175.17,Long-term,low,Under 4 year
Charlene Ramirez,46,71000000.0,115919178.37,Medium-term,high,Under 1 year
James Kidd,28,77000000.0,140087253.09,Short-term,low,Under 5 year
Leah Baker,60,52000000.0,104407636.89,Long-term,low,Under 4 year
Rodney Davis,62,58000000.0,110958446.8,Medium-term,medium,Under 8 year
Donna Scott,50,148000000.0,419970928.91,Long-term,low,Under 6 year
Jessica Bennett,62,138000000.0,396793581.69,Long-term,high,Under 6 year
Mark Nichols,56,91000000.0,208672252.58,Medium-term,medium,Under 0 year
John Duncan,33,61000000.0,101741157.92,Long-term,low,Under 2 year
Kathy Pham,54,109000000.0,214863394.95,Short-term,high,Under 5 year
William Oconnell,29,6000000.0,9170972.94,Long-term,medium,Under 4 year
John Sanchez,38,137000000.0,367452705.76,Short-term,medium,Under 1 year
Mark Underwood,34,43000000.0,88178996.74,Medium-term,low,Under 9 year
Alexandra Thomas,63,117000000.0,198457224.89,Long-term,high,Under 1 year
Christopher King,22,129000000.0,260365213.07,Medium-term,medium,Under 5 year
Jeff Cox,52,62000000.0,127328442.71,Medium-term,low,Under 2 year
Sydney Reed,63,48000000.0,86483522.75,Short-term,medium,Under 9 year
Michael Rivera,57,71000000.0,185817398.55,Short-term,low,Under 1 year
Philip Smith,43,59000000.0,171958254.8,Medium-term,low,Under 1 year
Jonathan Diaz,38,116000000.0,228046269.15,Medium-term,medium,Under 3 year
Chelsea Padilla,32,79000000.0,176766376.91,Long-term,medium,Under 2 year
Alexander Frederick,39,110000000.0,166089550.66,Long-term,medium,Under 3 year
Timothy Brown,53,110000000.0,328432571.56,Short-term,low,Under 3 year
Alan Kelly,21,72000000.0,149152207.01,Short-term,medium,Under 2 year
Lydia Soto,41,136000000.0,314589383.4,Medium-term,high,Under 7 year
Mark Barrett,26,132000000.0,200035039.39,Long-term,medium,Under 1 year
Jacob Rowland,27,22000000.0,65235485.75,Medium-term,high,Under 7 year
Carrie Hampton,35,123000000.0,222114403.77,Short-term,medium,Under 4 year
Micheal Wells,51,5000000.0,12387010.45,Medium-term,low,Under 6 year
Jennifer Wilson,51,92000000.0,266995549.3,Short-term,high,Under 7 year
Justin Barron,60,74000000.0,183502831.7,Long-term,low,Under 4 year
Angela Mejia,21,124000000.0,186265094.37,Medium-term,high,Under 3 year
Helen Gibson,26,133000000.0,317944471.14,Short-term,high,Under 2 year
Dennis Moore,53,52000000.0,137302913.92,Long-term,low,Under 2 year
Brooke Jones,42,93000000.0,245092844.35,Short-term,low,Under 6 year
Craig Bennett,65,52000000.0,139704275.76,Short-term,medium,Under 1 year
Margaret Price,34,5000000.0,14856034.99,Short-term,low,Under 9 year
Diana Gonzalez,65,34000000.0,53032275.45,Short-term,low,Under 2 year
Troy Baxter,34,118000000.0,199991856.15,Short-term,medium,Under 3 year
Richard Olsen,52,140000000.0,240645228.0,Short-term,medium,Under 0 year
Nicholas Mullins,20,12000000.0,31231107.69,Long-term,high,Under 3 year
Debra Solis,47,45000000.0,121714204.61,Short-term,low,Under 5 year
Sheila Jones,20,31000000.0,66262254.74,Short-term,medium,Under 6 year
Jonathon Moore,19,90000000.0,193215090.27,Medium-term,low,Under 0 year
Sue Smith,18,25000000.0,69039125.94,Medium-term,high,Under 2 year
Roger Duncan,60,44000000.0,119425984.19,Medium-term,low,Under 4 year
Gerald Mitchell,31,27000000.0,41038453.74,Long-term,high,Under 3 year
Johnathan Walker,49,34000000.0,87367753.46,Short-term,medium,Under 0 year
Jonathan Espinoza,40,71000000.0,153951845.09,Long-term,low,Under 2 year
Katherine Hickman,39,68000000.0,168574964.08,Long-term,high,Under 1 year
Shannon Wilson,21,98000000.0,192534359.59,Long-term,high,Under 0 year
Heather Thompson,39,119000000.0,219831735.81,Short-term,medium,Under 0 year
Bruce Webster,64,36000000.0,70875825.33,Short-term,medium,Under 3 year
John Saunders,59,103000000.0,267414215.99,Long-term,medium,Under 3 year
Catherine Scott,59,103000000.0,193803007.67,Short-term,low,Under 2 year
Edward Meadows,61,130000000.0,337837041.62,Long-term,medium,Under 9 year
Peter Hickman,45,56000000.0,130173942.51,Short-term,high,Under 4 year
Wesley Kent,61,131000000.0,339295868.64,Short-term,low,Under 2 year
Amber Martinez,35,58000000.0,120356928.17,Short-term,medium,Under 8 year
Michael Rodriguez,44,3000000.0,5062475.23,Medium-term,high,Under 1 year
Jasmine Koch,21,9000000.0,15999503.73,Medium-term,medium,Under 7 year
Paul Patterson,23,142000000.0,292285166.43,Medium-term,low,Under 9 year
Rhonda Tapia,65,139000000.0,342464835.82,Short-term,medium,Under 0 year
Emily Moore PhD,48,148000000.0,403066129.0,Short-term,high,Under 1 year
Daniel Miller,50,112000000.0,322552795.92,Long-term,low,Under 3 year
Albert Harper,44,123000000.0,258643712.24,Short-term,high,Under 6 year
Laurie Morrison,29,38000000.0,96566107.1,Medium-term,medium,Under 6 year
Katie Oneill,22,124000000.0,191592570.22,Short-term,low,Under 5 year
Olivia Mason,21,104000000.0,260139169.04,Medium-term,high,Under 0 year
Lisa Allen,60,82000000.0,234112219.11,Short-term,medium,Under 3 year
Sarah Moore,61,26000000.0,55466446.65,Long-term,medium,Under 4 year
Erica Martin,52,48000000.0,108296163.81,Long-term,high,Under 1 year
Tyler Brown,65,26000000.0,41450531.38,Medium-term,medium,Under 0 year
Tammy Dillon,26,39000000.0,79935781.35,Medium-term,high,Under 6 year
Matthew Snyder,61,133000000.0,224110862.66,Long-term,high,Under 8 year
Lauren Hammond,55,5000000.0,9404939.51,Medium-term,low,Under 0 year
Lisa Ball,61,44000000.0,128954689.2,Short-term,high,Under 8 year
Matthew Taylor,32,35000000.0,76781322.05,Short-term,medium,Under 3 year
Mr. John Medina,48,28000000.0,54625591.92,Medium-term,low,Under 2 year
Mitchell Salas,37,140000000.0,404603753.2,Medium-term,medium,Under 7 year
David Castaneda,31,31000000.0,84385368.36,Short-term,low,Under 3 year
James Russell,20,97000000.0,260784162.64,Short-term,medium,Under 6 year
Ms. Megan Hernandez,37,62000000.0,119455925.63,Long-term,low,Under 6 year
Steven Hicks,65,34000000.0,66078086.91,Short-term,low,Under 2 year
Jennifer Mclaughlin,23,118000000.0,286028152.87,Long-term,high,Under 9 year
Andre Walker,28,80000000.0,227887482.57,Medium-term,low,Under 0 year
Scott Miller,47,6000000.0,14385647.04,Short-term,low,Under 1 year
Tammy Oconnor,24,37000000.0,80763447.25,Short-term,high,Under 9 year
Ian Roberts,63,16000000.0,45642938.51,Medium-term,low,Under 7 year
Patricia Davis,30,128000000.0,221672944.49,Short-term,medium,Under 9 year
Robert Bailey,55,62000000.0,104628627.68,Long-term,low,Under 2 year
Raymond White,31,83000000.0,187680161.19,Short-term,low,Under 2 year
Teresa Moreno,46,54000000.0,138897056.76,Long-term,high,Under 8 year
Mary Wilson,20,39000000.0,115457099.5,Medium-term,low,Under 5 year
Amanda Carrillo,36,129000000.0,321232600.59,Medium-term,low,Under 0 year
Robert Harding,37,148000000.0,339686092.77,Medium-term,high,Under 8 year
Michael Curtis,35,134000000.0,209344368.21,Long-term,medium,Under 7 year
Marcus White,26,44000000.0,115047631.91,Long-term,low,Under 1 year
Kyle Harvey,47,80000000.0,167053410.07,Long-term,high,Under 8 year
Kevin Calderon,60,124000000.0,366441213.82,Long-term,low,Under 1 year
Susan Armstrong,64,86000000.0,233837178.61,Medium-term,medium,Under 2 year
Jason Watson,33,150000000.0,432990512.61,Long-term,medium,Under 4 year
Lori Mann,55,102000000.0,266366792.71,Short-term,high,Under 2 year
Jennifer Richardson,60,16000000.0,42780097.02,Long-term,high,Under 3 year
Sarah White,23,145000000.0,399863169.21,Medium-term,medium,Under 4 year
Linda Cobb MD,50,112000000.0,229251753.48,Long-term,medium,Under 8 year
Andrea Allen,40,39000000.0,63423649.0,Medium-term,low,Under 3 year
Amanda Baxter,46,144000000.0,315504153.23,Short-term,medium,Under 2 year
Jason Brown,28,63000000.0,125052022.94,Short-term,medium,Under 4 year
Catherine Gonzales,55,70000000.0,117492450.08,Long-term,low,Under 9 year
Jennifer Owens,61,70000000.0,151639630.55,Long-term,medium,Under 7 year
Aaron Rodriguez,37,129000000.0,209904502.93,Medium-term,high,Under 4 year
Amanda Graham,18,137000000.0,297079169.22,Long-term,low,Under 2 year
Mr. Anthony Rodriguez,30,23000000.0,44442909.32,Short-term,low,Under 3 year
Vincent Williams,50,79000000.0,194465963.58,Medium-term,low,Under 7 year
Joseph Figueroa,58,111000000.0,283011385.55,Short-term,medium,Under 1 year
Mr. Steven Watson II,41,46000000.0,77592900.94,Long-term,low,Under 4 year
Susan Stone,22,22000000.0,35461683.7,Medium-term,medium,Under 4 year
Erica Jimenez,44,3000000.0,4812710.9,Long-term,medium,Under 5 year
Thomas Brown,57,30000000.0,54180754.02,Short-term,high,Under 9 year
Michael Mccann,32,46000000.0,96795304.61,Short-term,medium,Under 1 year
Joseph Cameron,46,14000000.0,30033177.09,Long-term,medium,Under 1 year
Christina Rodriguez,56,48000000.0,92441976.32,Long-term,low,Under 3 year
Julian Harrison,29,128000000.0,330112265.38,Long-term,high,Under 6 year
Brooke Rodriguez,56,3000000.0,4664358.05,Medium-term,high,Under 4 year
Miranda Buchanan,39,96000000.0,153223303.45,Medium-term,low,Under 7 year
Morgan Carter,39,101000000.0,178845468.18,Long-term,low,Under 2 year
Bonnie Young,18,82000000.0,139191947.58,Long-term,medium,Under 3 year
Corey Allen,56,137000000.0,340416069.53,Medium-term,low,Under 7 year
Louis Olsen,62,89000000.0,172943038.42,Short-term,high,Under 2 year
James Moore,19,43000000.0,98569603.14,Long-term,high,Under 4 year
Vanessa Anderson,23,61000000.0,129859400.7,Medium-term,low,Under 8 year
Michael Johnson,51,101000000.0,263247670.23,Long-term,high,Under 5 year
Scott Lyons,40,119000000.0,256874429.28,Long-term,high,Under 7 year
Aaron Kane,42,60000000.0,172844515.83,Medium-term,medium,Under 0 year
Anna Simpson,64,47000000.0,107510696.95,Long-term,medium,Under 3 year
Stacy Thompson,30,77000000.0,158042465.87,Medium-term,medium,Under 7 year
Yolanda Smith,52,21000000.0,61653173.14,Medium-term,medium,Under 5 year
Timothy Flores,18,42000000.0,123741022.0,Long-term,high,Under 3 year
Hannah Gonzalez,62,94000000.0,238245769.03,Long-term,low,Under 4 year
Earl Williams,33,137000000.0,358116497.5,Short-term,medium,Under 4 year
Matthew Lopez,63,72000000.0,212819921.51,Long-term,medium,Under 7 year
Ryan Moran,59,113000000.0,306279231.67,Short-term,low,Under 3 year
Jennifer Hunter,20,23000000.0,52440475.87,Medium-term,medium,Under 5 year
Timothy Villa,29,125000000.0,259924827.35,Short-term,high,Under 3 year
John Charles,47,129000000.0,379542063.25,Medium-term,low,Under 0 year
Sara Fox,34,46000000.0,117283240.5,Short-term,high,Under 4 year
Sara Jackson,58,102000000.0,209424460.6,Medium-term,high,Under 7 year
Edward Hall,27,62000000.0,124446434.63,Medium-term,medium,Under 4 year
Melissa Allen,46,25000000.0,61577493.14,Long-term,low,Under 8 year
Isaiah Stone,32,107000000.0,234613888.8,Short-term,high,Under 0 year
Terrence Macias,49,115000000.0,205139608.33,Short-term,low,Under 7 year
William Cole,37,3000000.0,4724669.74,Short-term,high,Under 1 year
Steve Smith,48,106000000.0,273291759.88,Long-term,medium,Under 5 year
Julie Harris,39,66000000.0,111519888.89,Short-term,medium,Under 6 year
Bryan Bender,55,18000000.0,30766299.5,Long-term,low,Under 4 year
Kelly Delacruz,18,130000000.0,353782059.46,Short-term,high,Under 2 year
Desiree Wells,28,27000000.0,42693460.39,Medium-term,medium,Under 3 year
Timothy Turner,22,83000000.0,222700574.05,Medium-term,low,Under 9 year
Kaitlyn Compton,37,58000000.0,109023914.24,Medium-term,low,Under 5 year
Kyle Lozano,57,23000000.0,49914746.83,Short-term,medium,Under 8 year
Troy Smith,53,45000000.0,102411180.2,Short-term,low,Under 9 year
Madison Fischer,29,65000000.0,126194467.38,Medium-term,medium,Under 6 year
Marvin Bass,20,33000000.0,70800136.98,Long-term,high,Under 7 year
Laura Taylor,60,33000000.0,93545101.71,Medium-term,high,Under 6 year
Scott Rogers,21,145000000.0,431346071.04,Medium-term,high,Under 2 year
Brittany Spencer,44,105000000.0,238205037.75,Medium-term,high,Under 9 year
Darrell Ortiz,29,16000000.0,37423847.37,Short-term,low,Under 2 year
Mary Thompson,51,7000000.0,14843335.17,Long-term,medium,Under 9 year
Corey Hughes,25,15000000.0,30047197.81,Medium-term,medium,Under 4 year
Neil Keller,18,103000000.0,305184516.05,Short-term,medium,Under 0 year
Andrea Morris,38,59000000.0,140049903.36,Medium-term,high,Under 3 year
Jessica Bates,59,19000000.0,36724715.12,Short-term,low,Under 4 year
Christopher Pearson,44,19000000.0,31061566.65,Medium-term,medium,Under 5 year
Hannah Grant,59,56000000.0,103346818.48,Medium-term,low,Under 8 year
Aaron Sparks,61,96000000.0,274599021.98,Medium-term,low,Under 7 year
Maria Patterson,22,63000000.0,121036200.49,Short-term,low,Under 0 year
Austin Garcia,28,134000000.0,216844722.72,Long-term,high,Under 7 year
Thomas Lee,52,64000000.0,183407455.87,Medium-term,low,Under 9 year
Kristen Byrd,46,141000000.0,351526183.08,Short-term,medium,Under 3 year
Tracy Haynes,28,32000000.0,70120200.59,Short-term,medium,Under 9 year
Michael Blair,36,88000000.0,138296517.61,Medium-term,low,Under 7 year
Dillon Miller,59,29000000.0,65194478.35,Medium-term,high,Under 1 year
Allison Duncan,39,142000000.0,249000250.63,Short-term,medium,Under 9 year
Kelly Wilson,24,127000000.0,199842578.67,Short-term,high,Under 6 year
Jennifer Myers,62,120000000.0,350542116.34,Short-term,low,Under 8 year
Anne Williams,46,141000000.0,235742757.26,Long-term,high,Under 6 year
Andrew Miller DVM,23,27000000.0,50829297.82,Short-term,high,Under 6 year
Devin Beard,38,59000000.0,175877364.78,Short-term,medium,Under 6 year
Melissa Fisher,29,145000000.0,245818419.15,Medium-term,low,Under 3 year
Dawn Hall,61,12000000.0,34183503.22,Medium-term,low,Under 5 year
Omar Campbell,33,149000000.0,308685877.77,Short-term,high,Under 3 year
Joshua Brown,52,31000000.0,81044864.48,Long-term,low,Under 7 year
Joshua Porter,57,35000000.0,88331124.72,Short-term,high,Under 2 year
James Gibbs,18,125000000.0,299502677.12,Long-term,high,Under 9 year
Daniel Frank,37,15000000.0,32420398.96,Medium-term,high,Under 8 year
Mr. Juan Simon,51,85000000.0,223938646.45,Long-term,high,Under 0 year
Joshua Reynolds,33,129000000.0,229807158.97,Long-term,medium,Under 8 year
Donald Clark,21,55000000.0,145005971.96,Long-term,high,Under 4 year
Richard Farmer,21,54000000.0,147415026.21,Short-term,low,Under 7 year
Christian Christian,34,105000000.0,258637999.34,Short-term,high,Under 2 year
Joseph Rivera,33,15000000.0,22836393.2,Long-term,low,Under 9 year
Brittany Myers,18,63000000.0,188517402.83,Medium-term,medium,Under 7 year
Stacey Watkins,36,123000000.0,326191146.82,Long-term,high,Under 3 year
Leslie Morrison,64,102000000.0,161879290.51,Short-term,low,Under 3 year
Catherine Jackson,41,83000000.0,232726050.28,Short-term,low,Under 7 year
Daniel Harrington,36,130000000.0,252603207.23,Medium-term,low,Under 0 year
Christine Melendez,42,13000000.0,23303267.45,Long-term,low,Under 6 year
Tyler Garza,20,119000000.0,194021049.32,Medium-term,high,Under 0 year
James Morris,34,56000000.0,97844187.6,Medium-term,medium,Under 0 year
Ashley Ferguson,54,80000000.0,163784843.53,Short-term,low,Under 7 year
Michelle Warren,64,118000000.0,241536822.57,Medium-term,medium,Under 4 year
Michelle Hall,49,85000000.0,241625881.36,Long-term,low,Under 1 year
Amanda Kim,26,33000000.0,89716885.74,Short-term,medium,Under 8 year
Scott Terry,35,6000000.0,10574973.56,Medium-term,medium,Under 6 year
Alicia Hunt,54,42000000.0,98423962.37,Short-term,medium,Under 9 year
James Parker,61,98000000.0,280862776.31,Short-term,low,Under 2 year
Paige Webb,45,86000000.0,149005931.29,Medium-term,high,Under 0 year
Susan Davila,20,23000000.0,61699125.52,Long-term,low,Under 0 year
Brenda Travis,57,85000000.0,220726508.67,Short-term,medium,Under 3 year
Steven White,52,3000000.0,8297440.93,Short-term,medium,Under 2 year
Douglas Perkins,52,88000000.0,237297232.06,Medium-term,medium,Under 8 year
Matthew Anderson,44,126000000.0,242734492.67,Short-term,low,Under 3 year
Melissa Peterson,36,36000000.0,59363715.11,Short-term,low,Under 3 year
John Wong,45,143000000.0,276677264.57,Medium-term,medium,Under 5 year
Michael Hamilton,41,112000000.0,323280781.72,Short-term,medium,Under 6 year
Sergio Perez,65,136000000.0,375470249.83,Medium-term,high,Under 4 year
Kathryn Sanders,27,99000000.0,166425515.75,Long-term,low,Under 2 year
Diana Hall,39,112000000.0,191336275.8,Long-term,medium,Under 3 year
Mr. Troy Perez,47,47000000.0,95447242.43,Long-term,high,Under 7 year
Erin Richardson,42,138000000.0,332357288.2,Short-term,high,Under 9 year
Patrick Dennis,62,117000000.0,282638297.21,Short-term,low,Under 0 year
Charles Whitaker,38,123000000.0,280471941.01,Short-term,high,Under 8 year
Lisa Elliott,20,121000000.0,282165545.91,Long-term,high,Under 2 year
Gloria Costa,30,35000000.0,56498073.85,Medium-term,high,Under 7 year
Bailey Caldwell,64,2000000.0,3406100.44,Short-term,low,Under 3 year
Dr. Daniel Kelly MD,38,68000000.0,184095470.41,Long-term,medium,Under 2 year
Susan Berg,26,89000000.0,222724905.1,Short-term,low,Under 3 year
Scott Green,34,43000000.0,88428275.77,Short-term,low,Under 9 year
Lawrence Patterson,23,129000000.0,246027202.91,Medium-term,high,Under 6 year
Russell Austin,37,79000000.0,129980058.04,Medium-term,medium,Under 2 year
Olivia Smith,26,74000000.0,179118927.77,Medium-term,low,Under 5 year
David Thompson,25,18000000.0,34185170.52,Short-term,high,Under 5 year
Bonnie Barnett,50,124000000.0,203301610.99,Medium-term,low,Under 5 year
Wendy Paul,47,70000000.0,202321272.24,Short-term,low,Under 8 year
Kenneth Davis,61,52000000.0,97138167.15,Short-term,high,Under 5 year
Patricia Livingston,55,52000000.0,85291604.72,Long-term,high,Under 0 year
