Name,Age,Monthy Income,Accumulated Assets,Investment Goals,Risk Tolerance,Investment Experience
Marcus Hernandez,64,131000000.0,352283029.46,Medium-term,low,Under 2 year
Amy Miller,56,143000000.0,426076951.28,Short-term,high,Under 8 year
Christopher Barber,55,109000000.0,228389366.74,Long-term,medium,Under 2 year
Christine Adams,18,148000000.0,316550942.48,Short-term,high,Under 9 year
Anthony Smith,18,76000000.0,215085664.06,Short-term,high,Under 9 year
Anthony Mitchell,46,145000000.0,279057034.25,Long-term,high,Under 7 year
Shane Ruiz,37,72000000.0,122033725.88,Long-term,medium,Under 0 year
Kevin Gibson,59,40000000.0,103875775.73,Long-term,high,Under 9 year
Brandon Harris,42,49000000.0,97675872.87,Medium-term,high,Under 3 year
Jennifer Mccarthy,61,102000000.0,253578330.25,Short-term,low,Under 0 year
Robert Price,34,37000000.0,107135919.07,Long-term,medium,Under 5 year
Karina Mitchell,44,121000000.0,322487819.36,Long-term,medium,Under 3 year
Stacey Singleton,31,6000000.0,11209807.96,Long-term,medium,Under 0 year
Justin Greer,47,10000000.0,18887605.3,Medium-term,low,Under 9 year
Deborah Ortega,59,22000000.0,54654370.43,Long-term,medium,Under 2 year
Joyce Benson,53,71000000.0,186394972.18,Long-term,medium,Under 4 year
Erik Lopez,46,89000000.0,156094690.35,Short-term,medium,Under 6 year
Patrick Hall,50,9000000.0,25912785.24,Medium-term,low,Under 6 year
Charlene Stanton,48,143000000.0,231583081.17,Short-term,low,Under 7 year
Kevin Russo,46,51000000.0,109763259.94,Short-term,medium,Under 5 year
Jessica Bates,57,97000000.0,215547634.69,Long-term,low,Under 7 year
Heather Davidson,63,66000000.0,153160617.63,Medium-term,low,Under 1 year
Javier Stewart,23,71000000.0,176566913.37,Medium-term,medium,Under 9 year
Debbie Rice,30,92000000.0,172784825.29,Medium-term,medium,Under 6 year
Kelly White,28,73000000.0,206911526.14,Long-term,medium,Under 9 year
Crystal Hayes,23,8000000.0,16855762.43,Short-term,low,Under 6 year
Brian Allen,44,117000000.0,279220916.05,Long-term,low,Under 1 year
Bryan Hickman,46,63000000.0,151852394.42,Short-term,high,Under 7 year
Carla Graham,52,31000000.0,80080043.63,Long-term,high,Under 6 year
Brian Morrison,28,34000000.0,79824729.99,Long-term,medium,Under 8 year
Jack Schmidt,42,133000000.0,209337648.71,Medium-term,low,Under 7 year
Wesley Ryan DDS,23,106000000.0,182366773.51,Medium-term,high,Under 1 year
Dorothy Johnson,49,143000000.0,405001838.75,Short-term,high,Under 4 year
Mrs. Kendra Smith,25,106000000.0,165664840.11,Medium-term,high,Under 5 year
Roger Brown,22,44000000.0,106475916.77,Long-term,high,Under 0 year
Christina Sanchez,24,109000000.0,276678641.96,Medium-term,high,Under 0 year
Samuel Campos,18,37000000.0,91752166.25,Medium-term,medium,Under 1 year
Daniel Moody,45,12000000.0,22902394.7,Short-term,high,Under 5 year
Rebecca Brown,42,150000000.0,238594663.68,Long-term,medium,Under 4 year
Preston Young,28,137000000.0,271995096.12,Long-term,high,Under 2 year
Andrew Henderson,19,130000000.0,230130323.16,Short-term,high,Under 5 year
Albert Henry,31,74000000.0,153128439.22,Short-term,medium,Under 9 year
Dr. Michael Jones Jr.,40,91000000.0,221499247.79,Medium-term,high,Under 3 year
Ashley Villa,49,58000000.0,117732667.57,Medium-term,medium,Under 8 year
Rodney Medina,59,115000000.0,268498106.46,Long-term,medium,Under 9 year
Whitney Wu,51,74000000.0,159313404.35,Short-term,high,Under 3 year
Patrick Silva,35,65000000.0,130345776.97,Short-term,low,Under 5 year
Anita Martinez,21,38000000.0,57218022.46,Long-term,medium,Under 8 year
William Miller,44,100000000.0,151332146.64,Medium-term,high,Under 7 year
Arthur Conner,58,80000000.0,227303432.05,Long-term,low,Under 0 year
Lauren Lucero,20,137000000.0,304707814.57,Short-term,high,Under 3 year
Dana Peterson,60,111000000.0,255516842.3,Medium-term,low,Under 2 year
Stephanie Erickson,47,51000000.0,104247154.68,Long-term,high,Under 8 year
Dr. Samuel Garcia,51,50000000.0,128147730.81,Medium-term,low,Under 0 year
Jesus Martin,48,141000000.0,347175513.58,Medium-term,high,Under 6 year
Scott Winters,28,61000000.0,106464100.53,Short-term,high,Under 9 year
Michelle Taylor,50,137000000.0,245629104.2,Long-term,low,Under 8 year
Douglas Friedman,51,91000000.0,162446329.48,Short-term,high,Under 9 year
Robin Barron,25,68000000.0,148329399.57,Short-term,high,Under 0 year
Alyssa Walker,63,144000000.0,377051274.4,Medium-term,high,Under 2 year
David Novak,43,106000000.0,257778096.26,Long-term,low,Under 7 year
Holly Dawson,57,119000000.0,316107994.6,Long-term,high,Under 1 year
Kelly Bennett,58,103000000.0,156498275.0,Medium-term,high,Under 6 year
Austin Ramirez,24,36000000.0,93486715.27,Medium-term,high,Under 6 year
Sarah Stein,65,16000000.0,27401638.54,Medium-term,medium,Under 7 year
Tyler Wilson,36,9000000.0,17856174.56,Medium-term,high,Under 5 year
Michael Vega,48,41000000.0,105306321.01,Long-term,high,Under 8 year
Kelli Santos,45,89000000.0,245793832.62,Medium-term,medium,Under 7 year
Richard Gray,63,68000000.0,129005028.33,Short-term,high,Under 4 year
Jerry Garcia,40,29000000.0,68814113.42,Short-term,low,Under 1 year
Barbara Stone,20,120000000.0,218766962.09,Medium-term,low,Under 5 year
Michael Lee,50,123000000.0,334539962.37,Short-term,high,Under 2 year
Mrs. Rebecca Herrera,49,50000000.0,88555275.51,Long-term,medium,Under 8 year
Michael Young,20,95000000.0,241784339.23,Long-term,high,Under 0 year
Angela Morgan,59,14000000.0,33709473.06,Short-term,high,Under 3 year
Anna Howard,64,111000000.0,275356049.48,Short-term,high,Under 7 year
Seth Hicks,33,121000000.0,266971687.55,Long-term,medium,Under 2 year
Brian Oliver,35,132000000.0,325985221.8,Long-term,low,Under 1 year
Mr. Jeffrey Jones Jr.,33,41000000.0,95653030.13,Long-term,high,Under 9 year
Erica Cox,55,131000000.0,290810680.3,Long-term,low,Under 5 year
Donna Garcia,21,10000000.0,21349524.9,Long-term,high,Under 5 year
Heather Jones,35,85000000.0,214335199.77,Short-term,medium,Under 6 year
Herbert Fox,63,78000000.0,117647135.06,Medium-term,medium,Under 8 year
Jeremiah Ramos,24,19000000.0,31152238.12,Medium-term,medium,Under 4 year
Amanda Knapp,56,132000000.0,222027051.36,Long-term,high,Under 7 year
Jessica Brown,21,79000000.0,230631211.92,Short-term,medium,Under 5 year
Cheryl Reed,24,127000000.0,244993533.73,Long-term,high,Under 8 year
Adam Jackson,57,146000000.0,376783332.43,Long-term,low,Under 1 year
Timothy Stephens,44,39000000.0,99114733.02,Long-term,low,Under 6 year
Aaron Allen,26,93000000.0,200849364.18,Short-term,high,Under 4 year
Alex Gomez,18,133000000.0,380322378.13,Long-term,low,Under 8 year
Rebecca Washington,32,58000000.0,138045605.91,Medium-term,low,Under 5 year
Olivia Lewis,65,108000000.0,315411243.51,Long-term,medium,Under 9 year
Carrie Clark,34,135000000.0,399426387.89,Medium-term,low,Under 8 year
Dr. Kathleen Davis MD,52,133000000.0,314567541.88,Long-term,low,Under 0 year
Rhonda Barnett,27,72000000.0,134690545.43,Short-term,low,Under 8 year
Kayla Mays,45,65000000.0,115415681.77,Long-term,high,Under 4 year
Michelle Johnson,43,145000000.0,280721328.27,Long-term,low,Under 4 year
Monica Lyons,37,25000000.0,56856516.0,Medium-term,low,Under 0 year
Kristina Perez,59,27000000.0,60386391.2,Medium-term,low,Under 5 year
Jessica Rivas,47,134000000.0,285474467.56,Medium-term,medium,Under 1 year
John Wilson,50,12000000.0,18429045.15,Short-term,medium,Under 2 year
Susan Carlson,23,77000000.0,223934409.99,Medium-term,medium,Under 2 year
Joseph Carr,64,94000000.0,196382407.11,Long-term,high,Under 8 year
Deborah Mcbride,24,2000000.0,4889601.62,Short-term,high,Under 5 year
Alicia Rivera,43,142000000.0,349351602.14,Medium-term,medium,Under 4 year
Richard Wilson,44,56000000.0,164454205.03,Long-term,medium,Under 3 year
Anita Robinson,38,94000000.0,219047026.18,Medium-term,medium,Under 5 year
Stuart Thornton,21,37000000.0,60883597.91,Long-term,high,Under 2 year
Lance Harrison,22,34000000.0,94683306.73,Long-term,low,Under 8 year
Christina Durham,62,144000000.0,409473104.66,Short-term,low,Under 8 year
Mrs. Sherri Macias,52,91000000.0,231720546.13,Medium-term,medium,Under 7 year
Robert Fisher,64,47000000.0,109946888.73,Medium-term,low,Under 5 year
Brett Summers,22,33000000.0,51961939.25,Short-term,high,Under 5 year
Kathleen Elliott,35,63000000.0,132091519.15,Short-term,high,Under 7 year
Lisa Smith,22,86000000.0,247593938.31,Long-term,medium,Under 1 year
Jeffrey Phillips,59,107000000.0,166404613.43,Medium-term,high,Under 7 year
Isaac Johnson,64,61000000.0,156512318.81,Short-term,medium,Under 8 year
Madison Brooks,28,67000000.0,151101732.33,Long-term,medium,Under 0 year
Heather Morgan,19,141000000.0,236653890.92,Long-term,high,Under 7 year
Matthew Osborn PhD,19,79000000.0,231458250.01,Short-term,high,Under 2 year
Donald Stewart,35,123000000.0,318479275.35,Short-term,low,Under 8 year
Bradley Diaz,65,76000000.0,119074010.53,Medium-term,low,Under 5 year
Mary Carson,31,116000000.0,229077828.15,Medium-term,medium,Under 4 year
Glenn Stephens,51,69000000.0,166361020.85,Medium-term,high,Under 4 year
Diana Spears,48,5000000.0,14462616.04,Long-term,medium,Under 0 year
Keith Blanchard,62,2000000.0,3118057.77,Medium-term,low,Under 2 year
Miranda Taylor,50,100000000.0,181569828.23,Long-term,medium,Under 5 year
Melinda Baird,57,50000000.0,137115570.5,Short-term,low,Under 5 year
Lauren Campbell,40,41000000.0,73520057.32,Long-term,low,Under 8 year
Ashley Robinson,21,55000000.0,120466402.47,Long-term,high,Under 2 year
Kyle Woods,19,76000000.0,155059802.5,Medium-term,high,Under 1 year
Mr. Bryan Kennedy,57,82000000.0,185292846.73,Medium-term,low,Under 5 year
Kyle Adkins,18,43000000.0,91142557.87,Long-term,low,Under 2 year
Ashley Shaw DVM,20,77000000.0,223270498.35,Long-term,low,Under 5 year
Matthew Perkins,25,34000000.0,70865399.53,Short-term,low,Under 6 year
Bruce Gutierrez,52,21000000.0,53663042.33,Medium-term,high,Under 1 year
Samuel Holland,43,29000000.0,86335525.47,Short-term,medium,Under 7 year
John Buck,42,20000000.0,51295699.06,Short-term,medium,Under 5 year
Sherry Bruce,38,30000000.0,78983815.26,Medium-term,medium,Under 3 year
Jessica Morales,39,122000000.0,239340352.22,Short-term,high,Under 8 year
Robert Johnson,51,123000000.0,194513899.42,Medium-term,medium,Under 9 year
Jason Newman,50,141000000.0,222044783.72,Medium-term,low,Under 6 year
Kevin Stanley,58,113000000.0,263471974.05,Long-term,low,Under 1 year
Brittany Fischer,33,16000000.0,38811329.52,Medium-term,medium,Under 8 year
Daniel Alexander,49,68000000.0,145608270.04,Long-term,medium,Under 1 year
Christina Williams,61,26000000.0,69151562.61,Long-term,high,Under 6 year
Ashley Martinez,62,87000000.0,143683936.56,Long-term,medium,Under 9 year
Dawn West,53,39000000.0,85410368.53,Medium-term,high,Under 5 year
Gary Mcintyre,41,83000000.0,196921654.54,Long-term,medium,Under 9 year
Tanner Harris,53,84000000.0,168938852.01,Long-term,high,Under 0 year
Rebecca Mason,41,122000000.0,331450603.9,Short-term,low,Under 2 year
Michelle Olsen,63,112000000.0,201079564.11,Medium-term,low,Under 3 year
Patricia Sanchez,35,40000000.0,82407447.13,Short-term,medium,Under 6 year
Jake Smith,39,139000000.0,380251119.31,Long-term,medium,Under 8 year
Kevin Snyder,49,16000000.0,29265326.67,Medium-term,medium,Under 5 year
Kimberly Johnson,19,11000000.0,27899345.98,Medium-term,low,Under 3 year
Alison Martinez,32,87000000.0,140786276.44,Long-term,medium,Under 3 year
John Gibson,45,25000000.0,47781481.38,Short-term,medium,Under 7 year
Annette Martinez,55,95000000.0,153671805.91,Short-term,medium,Under 1 year
Alejandro Gonzales,52,89000000.0,163783688.0,Long-term,high,Under 1 year
Travis Arellano,29,112000000.0,214892073.64,Medium-term,low,Under 3 year
Steven Mack,41,12000000.0,19339455.11,Medium-term,high,Under 6 year
Angela Long,31,77000000.0,146392394.46,Long-term,high,Under 9 year
William Hart,34,86000000.0,203010345.86,Medium-term,medium,Under 5 year
Audrey Hernandez,55,102000000.0,243883422.67,Short-term,medium,Under 6 year
Stephanie Wade,48,105000000.0,203066976.24,Short-term,low,Under 7 year
Kevin Hernandez,33,115000000.0,335968373.32,Long-term,medium,Under 2 year
Denise Bond,43,128000000.0,301595774.18,Medium-term,low,Under 1 year
Charles Rowe,33,91000000.0,184186678.33,Short-term,high,Under 9 year
Kenneth Rivera,53,119000000.0,338669783.26,Medium-term,high,Under 1 year
Anita Fritz,47,29000000.0,86687923.83,Long-term,low,Under 4 year
David Johnson,29,90000000.0,243608451.95,Short-term,high,Under 6 year
James Mcdonald,52,4000000.0,11199557.73,Medium-term,medium,Under 7 year
Catherine Ross,58,85000000.0,201798868.83,Short-term,low,Under 6 year
Dwayne Clark,21,11000000.0,30746150.05,Medium-term,medium,Under 3 year
Deborah Moore,37,2000000.0,3608720.75,Long-term,high,Under 7 year
Russell Brown,60,130000000.0,270325349.25,Medium-term,low,Under 1 year
Jesus Costa,26,49000000.0,139857078.97,Medium-term,low,Under 9 year
Michael Tate,21,24000000.0,38967576.09,Medium-term,low,Under 5 year
Michael Carroll,25,89000000.0,261809120.13,Short-term,high,Under 7 year
Matthew Luna,37,62000000.0,109719060.45,Medium-term,low,Under 6 year
John Ford,59,110000000.0,286613173.82,Short-term,low,Under 5 year
Derek Jackson,47,126000000.0,356235857.24,Short-term,low,Under 3 year
David Walsh,56,139000000.0,386310635.83,Long-term,medium,Under 7 year
Mark Rivera,46,26000000.0,75898723.33,Long-term,low,Under 1 year
Cameron Harper,21,122000000.0,210267589.53,Short-term,high,Under 3 year
John Morgan,26,150000000.0,442280343.48,Medium-term,low,Under 5 year
Jessica Garza,50,22000000.0,50018959.08,Medium-term,high,Under 2 year
Crystal Harris,37,78000000.0,122157845.8,Short-term,high,Under 4 year
Valerie Singh,18,141000000.0,214076463.62,Short-term,medium,Under 2 year
Marcus West,30,34000000.0,65860033.82,Short-term,medium,Under 9 year
Gary Williams,26,4000000.0,6772880.83,Medium-term,high,Under 8 year
Casey Little,31,134000000.0,305858698.22,Short-term,medium,Under 2 year
Christopher Hernandez,54,61000000.0,112283326.82,Long-term,high,Under 6 year
Audrey Smith,44,140000000.0,259282358.63,Medium-term,high,Under 5 year
Edward Jackson,25,33000000.0,74627774.31,Medium-term,low,Under 5 year
Paul Irwin,36,28000000.0,77811839.31,Medium-term,high,Under 9 year
Adam Henry,55,2000000.0,5208645.55,Medium-term,high,Under 7 year
Anna Rubio,52,37000000.0,68760957.59,Medium-term,low,Under 3 year
Michael Ramirez,46,69000000.0,197759520.28,Short-term,high,Under 2 year
Daniel Martinez,32,104000000.0,270079939.03,Short-term,low,Under 5 year
Lisa Collins,62,69000000.0,194884930.5,Medium-term,low,Under 7 year
Kelly Hale,34,7000000.0,11909121.03,Short-term,medium,Under 5 year
Derek Davis,52,144000000.0,271526850.07,Short-term,low,Under 2 year
Scott Taylor,59,25000000.0,71747520.95,Long-term,medium,Under 6 year
David Johnson,19,21000000.0,48182296.52,Medium-term,low,Under 8 year
Amanda Walsh,32,27000000.0,74146815.12,Long-term,low,Under 8 year
Lisa Gonzalez,24,11000000.0,26043081.91,Medium-term,high,Under 9 year
Donna Evans,29,147000000.0,420725068.46,Long-term,medium,Under 3 year
Travis Clark,39,54000000.0,107035892.4,Medium-term,low,Under 5 year
Shawn Campbell,56,11000000.0,31721910.18,Medium-term,medium,Under 8 year
Laura Hayes,26,4000000.0,7848944.59,Long-term,low,Under 5 year
Shelia Ali,21,26000000.0,54512501.25,Short-term,medium,Under 5 year
Laura Brown,49,70000000.0,125651050.07,Long-term,low,Under 9 year
Derrick Peters,43,98000000.0,182294356.73,Medium-term,medium,Under 3 year
Timothy Harris,29,18000000.0,52356913.3,Short-term,medium,Under 8 year
Kristina Hicks,39,77000000.0,204406396.35,Long-term,low,Under 6 year
William Cole,31,57000000.0,87979901.59,Short-term,medium,Under 5 year
Steven Rivers,63,71000000.0,132664584.85,Long-term,low,Under 4 year
Sandra Brown,53,12000000.0,20857488.06,Medium-term,low,Under 2 year
Ashley Roberts,19,64000000.0,178233004.4,Medium-term,low,Under 4 year
Michael Patel,22,115000000.0,183797093.3,Medium-term,high,Under 1 year
Jeffrey Rios,25,48000000.0,130884320.97,Long-term,low,Under 1 year
Jamie Hernandez,27,83000000.0,178088462.11,Long-term,medium,Under 3 year
Kenneth Evans,56,35000000.0,96009294.78,Short-term,low,Under 9 year
Edgar Santos,27,55000000.0,157124450.8,Short-term,medium,Under 8 year
Arthur Hardy,41,35000000.0,68404444.83,Medium-term,high,Under 3 year
Jesse Sampson,38,114000000.0,272596916.74,Long-term,low,Under 7 year
Brittany Jenkins,20,13000000.0,32630468.53,Medium-term,low,Under 7 year
Katelyn Davis,22,43000000.0,79236036.86,Long-term,low,Under 3 year
Robert Ponce,65,69000000.0,183329478.4,Medium-term,medium,Under 0 year
Joseph Peck,19,48000000.0,130003133.28,Medium-term,medium,Under 1 year
William Weaver,40,79000000.0,204586584.6,Short-term,medium,Under 4 year
Marilyn Obrien,30,46000000.0,121424250.71,Medium-term,low,Under 2 year
Philip Alvarado,55,149000000.0,442725253.24,Short-term,medium,Under 0 year
Jessica Davis,35,68000000.0,168748786.71,Short-term,low,Under 3 year
Todd Oconnor,28,19000000.0,54333930.94,Long-term,high,Under 8 year
Sally Phillips,47,33000000.0,75086802.21,Long-term,medium,Under 8 year
Elizabeth Hernandez,23,137000000.0,370482412.73,Short-term,high,Under 4 year
Megan Martinez,61,10000000.0,29810330.35,Long-term,high,Under 9 year
Rebecca Simpson,49,61000000.0,125838591.63,Short-term,high,Under 2 year
Frank Maxwell,36,44000000.0,98288580.99,Medium-term,medium,Under 1 year
Cody Koch,43,68000000.0,178298071.41,Long-term,low,Under 8 year
Brendan Garcia,49,23000000.0,55387574.76,Long-term,medium,Under 8 year
Karen Johnson,41,126000000.0,326439446.05,Medium-term,low,Under 6 year
Adam Riley,33,117000000.0,289408854.9,Long-term,high,Under 0 year
Rachel Jacobs,30,121000000.0,316293108.13,Long-term,low,Under 6 year
Brenda Waters,62,7000000.0,11541897.7,Short-term,high,Under 4 year
Robert Lynch,41,104000000.0,310793345.82,Medium-term,low,Under 3 year
Robin Brooks,44,141000000.0,237427831.05,Short-term,medium,Under 7 year
Gregory Thomas,24,78000000.0,233567581.96,Medium-term,high,Under 7 year
Alexandra Rodriguez,64,43000000.0,114458665.67,Short-term,high,Under 0 year
Benjamin Pittman,18,24000000.0,52857364.83,Short-term,low,Under 4 year
Frank Vazquez,26,18000000.0,38047036.86,Medium-term,low,Under 0 year
James Smith,51,104000000.0,267342046.06,Medium-term,high,Under 2 year
Andrea Taylor,56,93000000.0,165136949.27,Long-term,medium,Under 4 year
Amber Miller,65,115000000.0,244941125.3,Long-term,low,Under 5 year
Justin Hinton,64,78000000.0,136404143.3,Long-term,medium,Under 2 year
Johnathan Hobbs,20,122000000.0,262989695.1,Long-term,medium,Under 2 year
Thomas Chung,50,53000000.0,96226012.27,Long-term,low,Under 1 year
Ricky Martinez,19,113000000.0,185442740.75,Long-term,medium,Under 6 year
Christopher Martinez,37,132000000.0,288829896.95,Medium-term,low,Under 4 year
Michelle Conrad,44,137000000.0,257698137.51,Medium-term,low,Under 2 year
Ms. Lisa Freeman,48,82000000.0,136498946.67,Long-term,high,Under 7 year
Angel Cantu,56,112000000.0,196185932.81,Long-term,high,Under 7 year
Lee Wilson,61,69000000.0,143827249.39,Medium-term,medium,Under 7 year
Miss Monica Miller,39,29000000.0,49021647.23,Medium-term,medium,Under 8 year
Stephen Collins,40,53000000.0,147742638.96,Medium-term,high,Under 3 year
Kevin Joseph,46,146000000.0,239286290.4,Medium-term,high,Under 3 year
Nicholas Rodriguez,27,20000000.0,59418824.7,Short-term,high,Under 8 year
Noah Scott,46,62000000.0,181775042.21,Long-term,high,Under 9 year
Bethany Perez,27,120000000.0,318128844.98,Medium-term,medium,Under 0 year
Kevin Guzman,29,94000000.0,216518221.83,Medium-term,medium,Under 5 year
Megan Carroll,55,54000000.0,145800325.53,Short-term,medium,Under 4 year
Sarah Evans,47,73000000.0,149652573.28,Short-term,high,Under 1 year
David Thomas,47,150000000.0,414657164.44,Medium-term,low,Under 2 year
Danielle Payne,42,79000000.0,177006426.18,Medium-term,low,Under 3 year
Roger Craig,25,93000000.0,265729877.49,Short-term,medium,Under 9 year
Jennifer Casey,54,34000000.0,97719143.65,Medium-term,high,Under 0 year
David Richard,33,128000000.0,372106897.53,Medium-term,medium,Under 8 year
Jim Ramirez,63,112000000.0,308114716.84,Long-term,medium,Under 7 year
Shelly Taylor,54,90000000.0,249655999.71,Long-term,high,Under 6 year
Amber Robinson,63,138000000.0,301388367.19,Long-term,medium,Under 7 year
Victoria Taylor,61,144000000.0,293991912.41,Short-term,low,Under 2 year
Jose Gallegos,62,60000000.0,125700202.75,Long-term,medium,Under 2 year
Elizabeth Weaver,55,107000000.0,238164438.87,Short-term,low,Under 7 year
Francis Mccoy,52,44000000.0,88365761.11,Long-term,low,Under 2 year
Dale Ponce,46,125000000.0,274301648.28,Long-term,medium,Under 6 year
Nancy Johnston,18,135000000.0,331860928.52,Long-term,low,Under 8 year
John Powers,59,111000000.0,232029457.67,Long-term,high,Under 2 year
Kathy Sosa,62,64000000.0,174064768.91,Medium-term,high,Under 4 year
Omar Gonzales,28,1000000.0,2467111.91,Medium-term,high,Under 6 year
Angela Stephenson,19,4000000.0,11162087.64,Medium-term,low,Under 5 year
Carla Shields,26,51000000.0,114029375.29,Medium-term,high,Under 8 year
Kenneth Thomas,63,127000000.0,248776684.28,Medium-term,medium,Under 9 year
Alexander Harper,63,79000000.0,153775050.01,Short-term,medium,Under 6 year
Jim Moore,65,89000000.0,194845837.13,Long-term,high,Under 2 year
Cassandra Oneal,45,145000000.0,281215589.2,Long-term,low,Under 7 year
Maurice Mccarthy,32,47000000.0,133757691.39,Short-term,medium,Under 8 year
Cynthia Ramirez,63,145000000.0,247776766.26,Short-term,low,Under 7 year
Lauren Hicks,49,86000000.0,202982351.93,Long-term,low,Under 3 year
Timothy Flores,22,1000000.0,2223457.73,Short-term,low,Under 6 year
Samuel Davis,22,49000000.0,146766826.74,Short-term,medium,Under 2 year
Richard Brown,25,17000000.0,42996586.83,Short-term,medium,Under 8 year
Phyllis Schmidt,18,63000000.0,103437163.59,Medium-term,low,Under 1 year
Robert Green,47,104000000.0,168327922.81,Long-term,low,Under 8 year
Nicole Medina,19,83000000.0,181714075.16,Short-term,high,Under 5 year
Kaitlyn Shaw,59,109000000.0,293096913.65,Long-term,high,Under 8 year
Lisa Day,46,54000000.0,133290536.57,Short-term,high,Under 0 year
Tyler Petersen,34,129000000.0,370942933.83,Long-term,high,Under 2 year
Lori Clay,44,130000000.0,303320620.68,Short-term,medium,Under 0 year
James Barker,59,95000000.0,241575608.11,Short-term,high,Under 1 year
Christopher Schwartz,29,85000000.0,168776963.85,Long-term,high,Under 8 year
Alexandra Pollard,51,116000000.0,195087507.64,Long-term,medium,Under 9 year
Beth Norris,33,78000000.0,192934883.58,Short-term,high,Under 1 year
Heather Sanchez DDS,57,145000000.0,343049347.46,Short-term,medium,Under 2 year
Robert Dickson,57,95000000.0,272390775.63,Long-term,medium,Under 5 year
Emily Hickman,53,22000000.0,62221591.65,Medium-term,low,Under 5 year
Cindy Lewis,55,87000000.0,217228224.78,Long-term,high,Under 7 year
Katelyn Cook,56,64000000.0,186129312.99,Short-term,high,Under 4 year
Miranda Chen,39,51000000.0,94652087.36,Short-term,medium,Under 2 year
Ashley Howell,44,74000000.0,205155774.0,Short-term,high,Under 4 year
Arthur Hogan,60,56000000.0,98738550.88,Long-term,high,Under 1 year
Kaitlyn Munoz,27,97000000.0,282603348.82,Medium-term,medium,Under 0 year
Richard Wang,49,138000000.0,288364032.1,Long-term,low,Under 9 year
Frederick Cannon,41,31000000.0,72062286.81,Medium-term,low,Under 6 year
Samantha Kline,18,52000000.0,122278684.07,Medium-term,high,Under 8 year
Alex Copeland,49,15000000.0,40285215.16,Long-term,high,Under 7 year
Melissa Perez,41,142000000.0,241179568.23,Medium-term,low,Under 6 year
Kristen Turner,62,47000000.0,95512541.57,Long-term,high,Under 0 year
Steven Williams,57,68000000.0,144493248.24,Short-term,low,Under 8 year
Rodney Hopkins,19,58000000.0,157160773.26,Short-term,high,Under 4 year
Albert Robinson,56,12000000.0,20385931.05,Long-term,low,Under 0 year
Mr. Jason Carter MD,45,55000000.0,85587032.05,Long-term,high,Under 8 year
Edwin Wall,42,20000000.0,44625840.94,Long-term,low,Under 6 year
Tina Watson,32,85000000.0,186816939.92,Long-term,low,Under 7 year
Katherine Smith,63,84000000.0,229398172.98,Short-term,high,Under 1 year
Brenda Weaver,50,123000000.0,367513175.63,Long-term,high,Under 2 year
Mr. Johnny Hansen,23,17000000.0,34271670.26,Long-term,high,Under 4 year
Jennifer Valdez,49,94000000.0,264151299.7,Medium-term,medium,Under 5 year
Teresa Smith,35,86000000.0,236438214.37,Short-term,low,Under 1 year
Christopher Taylor,25,130000000.0,315701497.19,Long-term,high,Under 2 year
Richard Lawrence,29,83000000.0,164162686.25,Long-term,medium,Under 2 year
Edward Sullivan,56,79000000.0,205464514.97,Short-term,high,Under 8 year
Darren Hernandez,59,28000000.0,61628740.06,Medium-term,medium,Under 8 year
Kevin Alexander,27,23000000.0,66949058.04,Short-term,medium,Under 0 year
Randy Thompson,37,99000000.0,212894361.64,Medium-term,high,Under 5 year
Angela Morrison,34,75000000.0,123175224.42,Medium-term,medium,Under 2 year
Kevin Hines,19,146000000.0,284027332.16,Long-term,high,Under 1 year
John Wells,62,19000000.0,55531327.88,Short-term,medium,Under 9 year
Nicholas Warner,53,70000000.0,160716270.86,Short-term,high,Under 0 year
Lauren Kennedy,53,1000000.0,2135923.21,Long-term,medium,Under 7 year
Aaron Wilson,43,99000000.0,238267872.44,Medium-term,low,Under 0 year
John Pittman,23,26000000.0,44030333.02,Long-term,low,Under 2 year
Jessica Johnson,23,41000000.0,79006680.01,Short-term,medium,Under 9 year
Jennifer Pham,24,37000000.0,106844739.48,Long-term,low,Under 5 year
Tiffany Lucas,50,144000000.0,301180604.63,Short-term,high,Under 7 year
Joanna Beck,64,1000000.0,2375917.03,Long-term,low,Under 2 year
Angela Estrada,49,148000000.0,229226426.15,Long-term,high,Under 9 year
Alexis Huang,44,14000000.0,37660654.19,Short-term,low,Under 2 year
Daniel Swanson,60,14000000.0,34146659.81,Short-term,low,Under 9 year
Rebecca Carter,38,127000000.0,377875554.93,Medium-term,medium,Under 7 year
Mr. Joseph Alvarado,49,77000000.0,184256430.72,Long-term,high,Under 2 year
Andrew Parks,48,119000000.0,324714568.14,Long-term,low,Under 6 year
Kathryn Bernard,46,58000000.0,157175188.29,Long-term,medium,Under 8 year
Joseph Griffith,46,19000000.0,41736073.53,Long-term,low,Under 3 year
Joseph Hamilton,41,20000000.0,36498695.51,Long-term,high,Under 0 year
Whitney Fuentes,23,67000000.0,152525102.17,Medium-term,medium,Under 9 year
David Dawson,28,99000000.0,233075842.25,Medium-term,high,Under 7 year
Robert Johnson,25,137000000.0,376364763.06,Medium-term,medium,Under 4 year
Natasha Gutierrez,21,132000000.0,201889150.28,Medium-term,low,Under 9 year
Nicolas Thomas,18,142000000.0,248573708.99,Medium-term,low,Under 7 year
Latoya Knight,35,31000000.0,63784285.58,Long-term,medium,Under 8 year
Tyler Valentine,24,83000000.0,201440831.08,Medium-term,low,Under 0 year
