Name,Age,Monthy Income,Accumulated Assets,Investment Goals,Risk Tolerance,Investment Experience
Dakota Weber,60,14000000.0,34026624.64,Medium-term,high,Under 4 year
Caitlin Barron,29,89000000.0,253132448.3,Medium-term,low,Under 6 year
Wendy Baker,49,16000000.0,25164132.64,Short-term,medium,Under 5 year
Walter Yang,25,100000000.0,275192052.56,Medium-term,high,Under 6 year
Christian Klein,57,59000000.0,146113012.19,Short-term,low,Under 0 year
Ms. Tracy James,45,13000000.0,26456575.01,Long-term,medium,Under 7 year
Shawn Shea,35,55000000.0,137594711.53,Long-term,low,Under 0 year
Michael Anderson,30,10000000.0,25170998.0,Short-term,medium,Under 9 year
David Jones,33,65000000.0,180391685.68,Long-term,medium,Under 0 year
Thomas Walker,48,40000000.0,107336386.01,Short-term,high,Under 2 year
Rebecca Love,23,15000000.0,33725402.58,Medium-term,medium,Under 5 year
Ryan Ortiz,57,93000000.0,146656852.72,Long-term,high,Under 0 year
Nicholas Nguyen,25,118000000.0,351278914.76,Short-term,high,Under 7 year
Julia Williams,51,91000000.0,202338788.5,Medium-term,medium,Under 6 year
Jesse Alvarez,37,4000000.0,6336415.12,Medium-term,low,Under 8 year
Brian Gay,55,40000000.0,77620044.62,Medium-term,medium,Under 0 year
Joseph Davis,51,127000000.0,282695009.78,Medium-term,low,Under 1 year
Cynthia Browning,28,127000000.0,222269655.45,Medium-term,low,Under 2 year
Justin Henderson,56,20000000.0,38798031.33,Short-term,low,Under 2 year
Jack Hanna,48,6000000.0,16708458.31,Long-term,medium,Under 6 year
Michael Compton,49,126000000.0,364828394.07,Short-term,medium,Under 7 year
Rebecca Roth,50,2000000.0,3644347.1,Medium-term,low,Under 2 year
William Williams,18,35000000.0,82270576.53,Long-term,high,Under 8 year
Mary Brown,22,99000000.0,283229814.89,Medium-term,high,Under 9 year
Veronica Stanley,25,47000000.0,81932368.4,Medium-term,medium,Under 3 year
James Lopez,52,46000000.0,96286286.37,Long-term,high,Under 3 year
Katelyn Ford,24,91000000.0,236355150.02,Long-term,medium,Under 7 year
Michelle Harrison,25,39000000.0,95021221.24,Medium-term,medium,Under 1 year
William Peterson,40,118000000.0,348619699.35,Long-term,high,Under 1 year
Luis Wallace,25,141000000.0,356273011.48,Long-term,low,Under 9 year
Jacob Wright,43,52000000.0,115604603.58,Medium-term,medium,Under 3 year
Corey Becker,56,127000000.0,207431413.55,Long-term,high,Under 0 year
Joseph Hicks,21,66000000.0,142920792.28,Long-term,high,Under 2 year
Evan Huffman,64,106000000.0,258843851.08,Long-term,medium,Under 1 year
Daniel Patrick,61,9000000.0,25655865.92,Medium-term,high,Under 6 year
Kyle Kelley,63,1000000.0,2235442.52,Medium-term,high,Under 7 year
Elizabeth Hamilton,45,94000000.0,143068242.82,Short-term,high,Under 7 year
Karen Moon,60,91000000.0,272622452.5,Long-term,medium,Under 0 year
Janet Reyes,37,123000000.0,350391725.03,Medium-term,low,Under 7 year
Patricia Hill,58,97000000.0,155376422.7,Medium-term,medium,Under 5 year
Sydney Miller,45,33000000.0,62507933.51,Short-term,medium,Under 7 year
Erin Lopez,19,107000000.0,186603062.84,Long-term,high,Under 3 year
Kathryn Aguilar,20,95000000.0,216135928.75,Short-term,low,Under 6 year
Joshua Lopez,38,70000000.0,155074382.6,Medium-term,low,Under 0 year
Christopher Harris,47,49000000.0,82167755.89,Short-term,low,Under 9 year
Angela Johnson,41,55000000.0,147974430.49,Long-term,high,Under 3 year
Michael Wagner,48,100000000.0,190468560.42,Medium-term,low,Under 6 year
Samantha Doyle,20,33000000.0,76307722.41,Medium-term,high,Under 2 year
Michelle Espinoza,18,150000000.0,243202131.49,Short-term,high,Under 5 year
Heather Chaney,32,95000000.0,170993730.72,Short-term,low,Under 7 year
Alex Martinez,22,81000000.0,153949322.3,Long-term,high,Under 4 year
Patricia Cohen,31,94000000.0,227084571.92,Short-term,medium,Under 0 year
Corey Lewis,32,147000000.0,373932886.37,Short-term,medium,Under 2 year
Penny Sanders,26,26000000.0,71602624.73,Medium-term,high,Under 0 year
Annette Abbott,49,132000000.0,207984825.82,Medium-term,high,Under 5 year
Jacob Gentry,22,21000000.0,37975937.97,Long-term,high,Under 8 year
Robert Smith,38,73000000.0,125923856.73,Short-term,low,Under 4 year
Ashley Nguyen,27,79000000.0,129849503.47,Medium-term,low,Under 4 year
Marc Burke Jr.,44,22000000.0,45363533.74,Long-term,low,Under 0 year
Charles Bell,33,15000000.0,42074824.27,Medium-term,low,Under 1 year
Jason Powell,25,106000000.0,210170266.38,Medium-term,high,Under 4 year
Alexander Reed,29,122000000.0,207060048.66,Short-term,low,Under 0 year
Emma Roberts,38,125000000.0,233391755.54,Medium-term,low,Under 5 year
Susan Alexander,19,36000000.0,107281908.78,Short-term,high,Under 1 year
Maria Jackson,43,16000000.0,31292738.76,Long-term,high,Under 6 year
Kelly Sanchez,39,133000000.0,252485269.65,Short-term,low,Under 2 year
Henry Avery,51,118000000.0,310973312.53,Medium-term,medium,Under 8 year
Brandon Melton,56,37000000.0,81207891.86,Medium-term,high,Under 9 year
Sean Fisher,46,123000000.0,300988535.02,Short-term,high,Under 8 year
William Werner,46,16000000.0,30495388.84,Short-term,high,Under 1 year
Thomas Miller,41,95000000.0,250557127.28,Long-term,low,Under 9 year
Andrea Rodriguez,59,138000000.0,381817809.71,Short-term,low,Under 0 year
Nicholas Elliott,50,66000000.0,112651484.66,Long-term,medium,Under 1 year
Angela Williams,20,53000000.0,115126912.38,Long-term,medium,Under 3 year
Joshua Perez,27,147000000.0,265177810.25,Short-term,low,Under 1 year
Martha Alvarez,50,60000000.0,123376060.81,Long-term,high,Under 6 year
Bradley Mack,54,40000000.0,67154183.62,Long-term,medium,Under 4 year
Nicole King DDS,28,123000000.0,317716501.06,Medium-term,low,Under 6 year
Amanda Klein,49,139000000.0,224508226.17,Medium-term,low,Under 9 year
Gregory Figueroa,58,134000000.0,365984617.04,Medium-term,low,Under 8 year
Michael Osborn,58,32000000.0,83108362.46,Long-term,high,Under 2 year
Sydney Gomez,58,30000000.0,68931315.47,Short-term,medium,Under 2 year
Terri Hill,57,133000000.0,390871327.47,Long-term,high,Under 2 year
Kristin Lopez,41,22000000.0,55830107.77,Long-term,high,Under 4 year
Mary Kelley,56,142000000.0,334150611.11,Short-term,low,Under 7 year
Daniel Lawson,28,3000000.0,7683298.82,Short-term,high,Under 5 year
William Lyons,60,2000000.0,3227513.16,Medium-term,low,Under 3 year
Karen Vargas,44,109000000.0,167454738.99,Long-term,low,Under 5 year
Angel Armstrong,64,64000000.0,163394918.39,Short-term,low,Under 8 year
Joseph Smith,25,6000000.0,12023340.22,Short-term,low,Under 3 year
Cassandra Jones,56,107000000.0,230594065.83,Medium-term,high,Under 5 year
Curtis Gonzalez,37,8000000.0,16270619.48,Short-term,medium,Under 5 year
Brandi Daniel,25,37000000.0,109028027.36,Long-term,high,Under 0 year
Maria Gonzalez,40,92000000.0,174943565.34,Medium-term,low,Under 4 year
James Taylor,18,87000000.0,222104332.46,Long-term,low,Under 2 year
Nicole Marquez,24,54000000.0,91612333.96,Long-term,high,Under 5 year
David Lambert,18,78000000.0,193649317.75,Long-term,medium,Under 1 year
Adam Harris,45,141000000.0,393721076.5,Long-term,medium,Under 0 year
Andrew Mcintosh,54,49000000.0,82423755.9,Short-term,high,Under 5 year
Miss Courtney Martin MD,22,46000000.0,133750016.28,Long-term,high,Under 2 year
Angela Petersen,31,68000000.0,114884500.55,Medium-term,high,Under 2 year
Jeremy Owens,34,150000000.0,418828309.37,Long-term,low,Under 3 year
Shane Coffey,44,33000000.0,90691820.83,Long-term,high,Under 0 year
Marissa Montes,63,48000000.0,104981174.03,Long-term,low,Under 6 year
Kerry Newton,37,30000000.0,73422960.8,Medium-term,high,Under 9 year
Troy Davis,29,52000000.0,134276320.23,Long-term,low,Under 5 year
Timothy Stewart,48,130000000.0,307723519.87,Short-term,low,Under 6 year
Brian Rose,59,118000000.0,199379772.19,Short-term,low,Under 0 year
James Singleton,52,62000000.0,140740487.9,Long-term,high,Under 3 year
Mitchell Case,48,149000000.0,441190881.44,Medium-term,low,Under 0 year
Jessica Joseph,40,15000000.0,39098306.33,Short-term,medium,Under 1 year
Jasmine Carson,50,145000000.0,273998328.64,Long-term,high,Under 5 year
Michael Peterson,51,10000000.0,24362963.43,Medium-term,low,Under 9 year
Joseph Gray,61,150000000.0,307045400.49,Short-term,high,Under 7 year
Sean Edwards,41,28000000.0,59178777.01,Long-term,medium,Under 5 year
Joshua Shannon,27,47000000.0,95154521.56,Medium-term,high,Under 0 year
Amy Hawkins,49,71000000.0,132962767.51,Medium-term,medium,Under 3 year
Mary Stephenson,58,144000000.0,383046178.77,Long-term,low,Under 0 year
Jennifer Andrews,56,12000000.0,18662654.49,Short-term,high,Under 2 year
Jodi Franklin,43,9000000.0,22563993.81,Long-term,medium,Under 4 year
Cynthia Nichols,26,62000000.0,94627698.57,Short-term,high,Under 7 year
Chase Boyd,44,87000000.0,140141758.84,Short-term,high,Under 7 year
Madison Williamson,35,76000000.0,186878333.53,Long-term,medium,Under 8 year
Mary Crawford,19,106000000.0,310853184.95,Long-term,medium,Under 4 year
Jonathan Bullock,45,105000000.0,311022192.7,Long-term,low,Under 1 year
Maria Harrison,44,82000000.0,147582430.13,Short-term,low,Under 5 year
Stephen Perez,22,1000000.0,1508609.96,Long-term,low,Under 2 year
Leon Snow MD,54,60000000.0,91855036.21,Long-term,low,Under 6 year
Carlos Smith,61,115000000.0,279527941.25,Long-term,medium,Under 1 year
Mrs. Brooke Morris,31,133000000.0,293903493.18,Long-term,low,Under 7 year
Kevin Foster,31,94000000.0,258655481.4,Medium-term,high,Under 1 year
Joan Bernard,32,31000000.0,87459152.04,Long-term,low,Under 2 year
Carol Chavez,27,10000000.0,22861047.31,Medium-term,medium,Under 6 year
Michael Campbell,30,36000000.0,97371243.48,Long-term,high,Under 8 year
Danielle Cunningham,32,60000000.0,160932331.56,Medium-term,low,Under 5 year
Jessica Johnson,42,24000000.0,41229527.61,Long-term,low,Under 0 year
Alex Hodge,25,111000000.0,272668945.05,Medium-term,medium,Under 2 year
Alexis Ortiz,60,102000000.0,203318470.31,Medium-term,low,Under 4 year
Leslie Schwartz,64,35000000.0,104889124.68,Long-term,high,Under 4 year
Jeremy David,61,125000000.0,341962853.82,Medium-term,high,Under 4 year
Daniel Wu,46,40000000.0,115645075.11,Long-term,high,Under 4 year
Erik Jones,35,47000000.0,75810893.81,Short-term,high,Under 8 year
Matthew Stafford,53,35000000.0,103835745.11,Long-term,medium,Under 7 year
Mark Wilson,32,89000000.0,216969129.46,Short-term,medium,Under 6 year
Latoya Mendez,40,116000000.0,303763662.4,Short-term,high,Under 9 year
Earl Hunt,39,39000000.0,104366426.94,Medium-term,low,Under 9 year
Thomas Brown,47,3000000.0,6789605.92,Medium-term,low,Under 3 year
Maxwell Williams,55,19000000.0,28798910.78,Long-term,medium,Under 6 year
Pamela Harris,34,12000000.0,19740619.09,Medium-term,high,Under 5 year
Steven Leblanc,37,102000000.0,176335063.85,Medium-term,medium,Under 2 year
Victor Mueller,35,68000000.0,157686401.47,Short-term,low,Under 4 year
Valerie White,62,90000000.0,222156243.17,Short-term,high,Under 8 year
Jack Robles,20,106000000.0,260093434.97,Long-term,medium,Under 8 year
Alexis Torres,18,49000000.0,137592838.65,Medium-term,high,Under 0 year
Adriana Buchanan,36,138000000.0,358455174.18,Long-term,medium,Under 3 year
Kayla Bailey,45,28000000.0,44334906.61,Medium-term,high,Under 4 year
Douglas Spence,25,24000000.0,56686585.11,Short-term,medium,Under 4 year
Karen Cox,49,30000000.0,58730458.27,Long-term,medium,Under 6 year
Aaron Thompson,50,128000000.0,256037420.82,Medium-term,high,Under 2 year
Stephanie Miller DVM,21,82000000.0,140420356.87,Short-term,high,Under 0 year
Jennifer Greene,35,19000000.0,33838290.07,Medium-term,low,Under 5 year
Robert Espinoza,61,76000000.0,127551981.07,Short-term,medium,Under 8 year
Adam Rivers,35,48000000.0,127123302.81,Long-term,high,Under 5 year
Leslie Peterson,21,43000000.0,105778543.92,Short-term,high,Under 2 year
Shannon Thomas,51,97000000.0,201227921.6,Long-term,low,Under 2 year
Elizabeth Shelton,53,53000000.0,131320941.04,Medium-term,medium,Under 7 year
Kelsey Santos,45,135000000.0,238520522.72,Short-term,low,Under 5 year
Johnny Hansen,39,19000000.0,31300404.63,Medium-term,low,Under 6 year
Bruce Evans,24,18000000.0,39322387.09,Short-term,medium,Under 4 year
Nancy Day,21,147000000.0,335628193.02,Medium-term,low,Under 9 year
Cynthia Gibson,64,33000000.0,88787046.31,Short-term,medium,Under 8 year
Maria Carson,32,106000000.0,261150112.75,Medium-term,medium,Under 7 year
Jillian Carter,28,124000000.0,328503136.31,Short-term,high,Under 3 year
Joshua Flores,23,123000000.0,314154452.26,Medium-term,low,Under 7 year
Christina Stevenson PhD,48,42000000.0,111648259.18,Short-term,medium,Under 0 year
Donna Jones,33,122000000.0,198779754.43,Short-term,low,Under 7 year
Benjamin Davis,45,40000000.0,103842120.4,Long-term,high,Under 3 year
Scott Schwartz,22,107000000.0,240134617.65,Short-term,medium,Under 2 year
Lori Rodriguez,27,114000000.0,293705837.13,Long-term,low,Under 0 year
Matthew Hunt,23,72000000.0,160162379.62,Short-term,high,Under 0 year
Donna Young,45,14000000.0,41610661.1,Short-term,high,Under 7 year
Carol Robertson,19,56000000.0,99391466.49,Medium-term,low,Under 8 year
Gregory Sanders,38,132000000.0,351071294.65,Long-term,low,Under 2 year
Ryan Moran,26,80000000.0,199117968.63,Short-term,medium,Under 1 year
Evan Atkinson,61,103000000.0,226599791.14,Medium-term,high,Under 5 year
Lauren Tran,53,130000000.0,308258401.44,Long-term,low,Under 8 year
Jessica Mooney,19,137000000.0,302232418.0,Medium-term,medium,Under 1 year
Vicki Pennington,46,115000000.0,295049760.89,Short-term,low,Under 5 year
Sydney Hughes,53,130000000.0,275750138.3,Long-term,high,Under 0 year
Steven Lynch,44,30000000.0,64552689.06,Medium-term,medium,Under 4 year
Gary Pacheco MD,29,38000000.0,98052507.37,Long-term,high,Under 6 year
Gabriel Roberts,29,6000000.0,11128913.47,Short-term,low,Under 2 year
Megan Mays,54,136000000.0,390694370.44,Short-term,medium,Under 2 year
Bianca Roberts,49,121000000.0,351156515.73,Long-term,low,Under 9 year
Thomas Perez,58,141000000.0,399506785.18,Medium-term,high,Under 7 year
Mary Nelson,30,16000000.0,32058821.22,Long-term,high,Under 6 year
Steven Jordan,37,40000000.0,110842803.13,Short-term,high,Under 8 year
Carrie Baker,43,42000000.0,112837081.02,Long-term,low,Under 4 year
Tyler Santiago,25,138000000.0,367288094.28,Medium-term,high,Under 6 year
James Swanson,38,137000000.0,404357740.3,Medium-term,medium,Under 2 year
Jamie Palmer,25,74000000.0,137986400.97,Medium-term,low,Under 0 year
David Crawford,56,41000000.0,114001656.63,Short-term,high,Under 3 year
Brooke Miller,36,132000000.0,250497665.13,Short-term,medium,Under 9 year
Stephen Allen,28,139000000.0,245630141.53,Medium-term,high,Under 0 year
Beth Drake,56,26000000.0,71617778.25,Medium-term,low,Under 5 year
Samantha Hernandez,26,7000000.0,17295816.7,Long-term,low,Under 5 year
David Wyatt,23,76000000.0,114780991.49,Short-term,high,Under 6 year
Grant Johnson,30,45000000.0,90990577.92,Long-term,high,Under 4 year
Andrea Castillo,25,124000000.0,333142891.49,Long-term,low,Under 8 year
Joshua Lee,32,24000000.0,57220333.14,Short-term,low,Under 4 year
Joseph Walters,58,68000000.0,160144145.73,Medium-term,low,Under 6 year
Jennifer Jacobson,43,30000000.0,83974231.88,Long-term,high,Under 2 year
Michael Vega,37,8000000.0,16709585.85,Medium-term,low,Under 3 year
John Lambert,30,115000000.0,276008581.34,Long-term,medium,Under 3 year
Christina Alexander,21,71000000.0,124155156.04,Medium-term,low,Under 6 year
Diana Morrison,44,18000000.0,50333445.49,Medium-term,high,Under 5 year
Jared Wade,31,71000000.0,193074742.25,Short-term,high,Under 6 year
Sarah Bryant,58,55000000.0,142175008.42,Medium-term,high,Under 6 year
Andrew Clark,31,95000000.0,144681628.75,Medium-term,low,Under 3 year
Joseph Middleton,49,17000000.0,37256228.0,Medium-term,medium,Under 9 year
Sarah Mccormick,43,70000000.0,136714389.42,Short-term,low,Under 4 year
Jessica Jones,50,137000000.0,234624536.9,Medium-term,low,Under 0 year
Bryan Morales,22,78000000.0,191688723.18,Long-term,medium,Under 4 year
Kevin Powers,24,18000000.0,37103383.92,Long-term,medium,Under 0 year
Dr. Tanner York,51,10000000.0,15891187.33,Medium-term,medium,Under 6 year
Mrs. Frances Gonzalez,39,98000000.0,220044559.82,Medium-term,low,Under 7 year
Bernard Baker,55,109000000.0,194619875.27,Medium-term,low,Under 6 year
Casey Miller,42,37000000.0,67335937.11,Medium-term,medium,Under 5 year
John Jones,20,91000000.0,146621461.45,Long-term,medium,Under 2 year
Danielle Phillips,25,116000000.0,205345687.79,Short-term,low,Under 5 year
Diana Hunt,48,55000000.0,115598270.42,Long-term,medium,Under 9 year
Desiree Matthews,41,79000000.0,206235318.31,Long-term,medium,Under 6 year
Roger Sanchez,21,15000000.0,37408726.98,Long-term,low,Under 7 year
John Mcdonald,61,51000000.0,140223199.49,Long-term,low,Under 2 year
Alyssa Gibbs,43,43000000.0,74929844.04,Short-term,high,Under 0 year
Jordan Martinez,35,150000000.0,248500067.11,Medium-term,high,Under 1 year
Dakota Keith,28,21000000.0,38853053.64,Medium-term,high,Under 4 year
Jerry Gallagher,60,31000000.0,83423340.59,Medium-term,high,Under 5 year
Evan Hardin,30,144000000.0,416867769.14,Short-term,medium,Under 7 year
Amy Crawford,20,1000000.0,2479257.3,Long-term,medium,Under 5 year
Amy Porter,63,50000000.0,109292908.99,Medium-term,high,Under 9 year
Vincent Ayers,56,135000000.0,349928056.96,Long-term,low,Under 5 year
Robert Rivera Jr.,51,133000000.0,372572399.42,Short-term,low,Under 3 year
Scott Mcgee,62,109000000.0,189378965.7,Short-term,medium,Under 3 year
Joseph Ortega,57,87000000.0,256580948.27,Short-term,high,Under 7 year
Leslie Rodriguez,38,82000000.0,182040384.99,Long-term,high,Under 4 year
Sandra Allen,61,127000000.0,301381463.33,Long-term,low,Under 6 year
Sarah Ryan,23,87000000.0,250565944.17,Short-term,medium,Under 4 year
Howard Armstrong,27,26000000.0,61050444.5,Short-term,high,Under 0 year
Dennis Williams,39,135000000.0,268338884.59,Medium-term,medium,Under 0 year
Michelle Simon,23,80000000.0,230656429.08,Medium-term,medium,Under 9 year
Kenneth Lee,57,4000000.0,8322972.82,Long-term,medium,Under 7 year
Cindy Bailey,19,101000000.0,243583484.92,Long-term,medium,Under 2 year
Marie Schultz,50,109000000.0,210249958.45,Short-term,medium,Under 1 year
Christopher Ortiz,41,146000000.0,340121125.04,Long-term,medium,Under 4 year
Allison Morrison,56,105000000.0,291270701.56,Medium-term,high,Under 6 year
Mr. Kevin Henderson,26,78000000.0,219748599.69,Long-term,high,Under 5 year
Elizabeth Duran,29,16000000.0,44419336.34,Short-term,high,Under 5 year
Lindsay Burton,51,34000000.0,87411929.82,Long-term,medium,Under 7 year
Benjamin Taylor,51,106000000.0,190047116.35,Short-term,medium,Under 1 year
Colleen Keller,38,150000000.0,338824014.41,Long-term,high,Under 3 year
Andrew Mueller,18,65000000.0,144519840.68,Long-term,medium,Under 7 year
Hannah Tanner,64,21000000.0,36851826.94,Long-term,high,Under 3 year
Carl Hall,51,97000000.0,193243934.05,Short-term,medium,Under 7 year
Robert Frazier,62,91000000.0,175648066.07,Short-term,medium,Under 4 year
Jorge Williams,30,24000000.0,41730880.36,Short-term,high,Under 8 year
Russell Price,52,120000000.0,304544142.55,Long-term,high,Under 4 year
Danielle Armstrong,25,26000000.0,73124781.65,Medium-term,low,Under 1 year
Kenneth Hamilton,23,65000000.0,152583346.93,Short-term,high,Under 2 year
Carla Smith,50,49000000.0,81076122.89,Short-term,high,Under 5 year
Chad Walton,57,128000000.0,222402200.15,Short-term,low,Under 7 year
Peter White,48,27000000.0,78900118.06,Medium-term,low,Under 6 year
John Smith,65,108000000.0,166386904.63,Long-term,medium,Under 0 year
Priscilla Gates,28,146000000.0,220709380.79,Medium-term,high,Under 2 year
Phillip Li,29,100000000.0,166935369.88,Medium-term,high,Under 2 year
Christopher Mcclain PhD,21,49000000.0,135265358.88,Short-term,high,Under 9 year
Melissa Thompson,44,49000000.0,110105566.44,Short-term,medium,Under 1 year
Margaret Brown,58,44000000.0,122820358.64,Short-term,medium,Under 7 year
Zachary Lang,45,41000000.0,105286220.07,Medium-term,medium,Under 3 year
Brent Love,31,132000000.0,335010422.19,Medium-term,medium,Under 1 year
Jasmine Olsen,29,139000000.0,386766793.14,Short-term,high,Under 4 year
Jeffrey Delacruz,38,134000000.0,260572336.75,Medium-term,medium,Under 3 year
Lori Raymond,30,138000000.0,316936918.26,Long-term,medium,Under 1 year
Deborah Campbell,34,135000000.0,365499485.55,Long-term,low,Under 6 year
Ashley Smith,42,56000000.0,116457682.37,Medium-term,low,Under 9 year
Gabriel Miller,43,25000000.0,52546591.07,Short-term,high,Under 2 year
Charles Bates,47,112000000.0,329540663.5,Long-term,high,Under 9 year
Hannah Santos,18,16000000.0,34147711.11,Short-term,high,Under 7 year
Belinda Vasquez,23,143000000.0,394373540.71,Long-term,medium,Under 0 year
Bruce West,48,27000000.0,42421907.06,Long-term,medium,Under 1 year
Shannon Rodriguez,48,56000000.0,119241386.21,Long-term,low,Under 4 year
Wendy Carroll,33,105000000.0,248520947.08,Long-term,medium,Under 0 year
Brianna Smith,21,62000000.0,95977707.43,Medium-term,high,Under 0 year
Richard Jefferson,35,128000000.0,241796636.0,Medium-term,low,Under 9 year
Martha Klein,63,6000000.0,11329848.72,Long-term,medium,Under 6 year
Haley Avila,22,137000000.0,328387576.6,Medium-term,medium,Under 0 year
Julie Graves,49,22000000.0,51088543.28,Short-term,medium,Under 7 year
Matthew Holloway,29,9000000.0,13706439.67,Medium-term,medium,Under 6 year
Nicole Randall,39,35000000.0,94496803.83,Medium-term,low,Under 4 year
Theresa Harris,61,1000000.0,2493643.19,Short-term,medium,Under 4 year
Katherine Li,61,125000000.0,346654721.92,Medium-term,medium,Under 9 year
Sean Wilson,62,134000000.0,347732136.18,Medium-term,medium,Under 0 year
Michael Dean,34,43000000.0,122605910.56,Short-term,low,Under 1 year
Joseph Brooks,35,124000000.0,284081478.02,Short-term,low,Under 5 year
Nicole Russell,31,33000000.0,93657653.26,Medium-term,low,Under 6 year
Andrew Maxwell,65,109000000.0,281552988.55,Medium-term,medium,Under 2 year
David Campbell,26,101000000.0,157771933.51,Medium-term,high,Under 2 year
Susan Manning,37,116000000.0,318944770.28,Short-term,high,Under 8 year
Rebecca Campbell DDS,53,110000000.0,248428972.83,Short-term,low,Under 9 year
Andrea Lee,22,110000000.0,277786667.23,Medium-term,medium,Under 4 year
Tony Wright,46,109000000.0,201315914.17,Medium-term,high,Under 2 year
Dean Ellis,30,3000000.0,5059237.2,Long-term,medium,Under 8 year
Matthew Hogan,26,43000000.0,100377108.05,Medium-term,low,Under 9 year
Briana Roberts,56,24000000.0,50342646.55,Long-term,high,Under 7 year
Laura Hansen,52,65000000.0,170221110.31,Medium-term,high,Under 4 year
Todd Smith,47,27000000.0,44011330.58,Short-term,high,Under 8 year
Jamie Harris,46,120000000.0,359994780.72,Medium-term,medium,Under 8 year
Amanda Holder,61,6000000.0,12343335.22,Long-term,high,Under 8 year
Nicolas Carroll,62,94000000.0,193161494.58,Long-term,high,Under 5 year
Jessica Bean,44,5000000.0,11335531.7,Long-term,medium,Under 1 year
Juan Harris,44,147000000.0,235593384.11,Short-term,high,Under 6 year
Sara Mueller,20,74000000.0,164119357.79,Short-term,low,Under 5 year
Nicole Hernandez,39,30000000.0,67239694.75,Long-term,low,Under 8 year
Randy Avery,46,34000000.0,88242373.07,Medium-term,high,Under 1 year
Debbie Hampton,24,91000000.0,151623978.51,Medium-term,low,Under 3 year
Karen Moore,30,121000000.0,251416555.54,Medium-term,high,Under 5 year
Brett Young,35,16000000.0,24460005.52,Long-term,high,Under 5 year
George Hicks,61,120000000.0,347686172.27,Long-term,low,Under 1 year
Sarah Wilson,29,73000000.0,209827217.45,Short-term,medium,Under 7 year
Cindy Munoz,19,76000000.0,171395557.8,Long-term,medium,Under 8 year
George Hines,43,96000000.0,233318464.61,Short-term,low,Under 5 year
Bailey Brown,48,79000000.0,224239805.39,Medium-term,low,Under 8 year
Thomas Hardin,27,32000000.0,61578631.17,Short-term,high,Under 7 year
Anthony Mann,41,145000000.0,334563948.45,Long-term,medium,Under 7 year
Robert Donovan,58,102000000.0,179043967.19,Medium-term,low,Under 2 year
Anita Vega,21,44000000.0,67946393.8,Long-term,high,Under 9 year
Derrick Jones,46,50000000.0,106838436.86,Short-term,medium,Under 5 year
Tara Smith,63,14000000.0,28829618.87,Medium-term,low,Under 1 year
Rebecca Dougherty,54,56000000.0,140033945.09,Long-term,medium,Under 8 year
Ms. Kelly Preston,27,75000000.0,166301701.99,Long-term,medium,Under 0 year
Francisco Baker,48,95000000.0,241936775.28,Short-term,high,Under 5 year
Nathan Cunningham,18,67000000.0,130779603.04,Long-term,low,Under 4 year
Alison Mccullough,22,123000000.0,200097752.11,Long-term,high,Under 7 year
Jeffrey Vega,23,22000000.0,57439487.67,Short-term,medium,Under 3 year
Dustin Sanders,48,23000000.0,46924545.99,Short-term,high,Under 6 year
Daniel Lewis,23,67000000.0,143515402.12,Long-term,low,Under 5 year
Erin Stephenson,47,7000000.0,16550870.2,Long-term,high,Under 8 year
Antonio Harris,51,23000000.0,48595127.14,Short-term,low,Under 3 year
Kimberly Foley,57,103000000.0,200047077.82,Long-term,low,Under 9 year
Amy Lopez,57,15000000.0,34297739.75,Short-term,medium,Under 6 year
Margaret Ortega,18,142000000.0,389693781.8,Medium-term,medium,Under 0 year
Leslie Andersen,29,16000000.0,38845815.96,Long-term,high,Under 7 year
Stacy Garza,19,96000000.0,229399910.05,Short-term,low,Under 3 year
William Hudson,39,24000000.0,51898212.03,Short-term,low,Under 6 year
Mary Hogan,28,121000000.0,336620850.14,Long-term,medium,Under 8 year
Brent Moore,62,5000000.0,8258280.33,Long-term,medium,Under 8 year
Elizabeth Foster,55,47000000.0,111769666.25,Long-term,low,Under 4 year
Mackenzie Byrd,60,73000000.0,121692594.25,Medium-term,medium,Under 8 year
John Le,27,36000000.0,62948343.77,Short-term,high,Under 9 year
Eric Tucker,64,117000000.0,189552469.86,Short-term,medium,Under 1 year
Michael Andrews,60,92000000.0,170002721.31,Long-term,high,Under 8 year
Kyle Scott,53,24000000.0,64921874.64,Medium-term,medium,Under 3 year
Samantha Cline,48,37000000.0,69217792.25,Short-term,medium,Under 6 year
Julie Osborne,54,63000000.0,134306983.57,Short-term,high,Under 1 year
Laura Rodriguez,32,90000000.0,258898942.42,Medium-term,medium,Under 5 year
Danielle Harrison,65,123000000.0,271536239.58,Short-term,high,Under 5 year
Peter Hoffman,56,20000000.0,37690087.83,Medium-term,medium,Under 1 year
Lisa Castillo,37,114000000.0,233360028.22,Long-term,high,Under 1 year
Jack Hensley,40,60000000.0,154261546.96,Long-term,medium,Under 3 year
Nicole Jackson,48,75000000.0,158314605.29,Medium-term,high,Under 6 year
Hayley Smith,19,27000000.0,65941570.03,Long-term,high,Under 5 year
Willie Campbell,51,34000000.0,101714837.4,Long-term,high,Under 1 year
Kelly Bradley,41,123000000.0,322746155.46,Short-term,medium,Under 9 year
Brandon Jarvis,51,23000000.0,57174688.04,Medium-term,low,Under 9 year
Timothy Chavez,51,148000000.0,286391968.34,Long-term,medium,Under 4 year
Paul Camacho,55,128000000.0,233267552.3,Medium-term,low,Under 4 year
